area,phs,battery_1h,battery_2h,battery_4h,battery_8h,h2_saltcavern,ch4_reservoir,str_dummy
FR,101.00000000817012,1.1800330939787434e-06,29.652729549212026,2.331911721680142e-06,6.933893574558675e-07,3999.9999992084713,118900.0,0.0
