,0
offshore_float,0.7878758197181168
offshore_ground,0.4710850303223736
onshore,2.8182859051817286
pv_ground,1.162337786932833
pv_roof_com,1.26062207227467
pv_roof_indiv,0.6787164197206932
river,0.22560059691709095
lake,0.09352748285610295
nuclear,0.061196356990401976
ocgt_coge,0.0
natural_gas,0.0
H2_import,
coal,0.0
biomass_coge,0.0
geothermal_coge,0.0
waste,0.0
marine,0.0
rsv_dummy,0.0
ch4_ocgt,0.17500238241266636
ch4_ccgt,1.5362704453740812
h2_ccgt,0.29708436136142796
electrolysis,0.3202170126246681
phs,0.07824240993327493
battery_1h,0.0
battery_2h,0.7399484727555697
battery_4h,0.0
battery_8h,0.0
h2_saltcavern,0.0
ch4_reservoir,0.0
str_dummy,0.0
lost_load,0.0
biogas,0.0
elec_network,0.0
elec_network_primarygene,0.0
TOTAL,10.7060125553757
