year,area,dual
2047,FR,-63.98295676106576
2047,BE,-130.60000010496358
2047,DE,-63.4480010482137
2047,CH,-63.448001067046306
2047,IT,-63.44800113423357
2047,ES,-63.44800108124538
2047,UK,-63.448001124991336
2047,NL,-130.60000001523426
2047,IE,-63.44800105425175
2047,PT,-63.44800117104368
