year,area,dual
2047,FR,-132.08406336785657
2047,BE,-131.54910845863452
2047,DE,-131.54910836111387
2047,CH,-131.5491083799465
2047,IT,-131.5491084471338
2047,ES,-131.54910839414558
2047,UK,-131.54910843789153
2047,NL,-131.54910836890517
2047,IE,-131.54910836715192
2047,PT,-131.54910848394385
