area,tech,dual
FR,offshore_float,-0.0
FR,offshore_ground,-0.0
FR,onshore,-150.53819956653774
FR,pv_ground,-27.751651052773326
FR,pv_roof_com,-3.797208943396345
FR,pv_roof_indiv,-0.0
FR,river,-524.4069599558571
FR,lake,-0.0
FR,nuclear,-308.1982416391352
FR,natural_gas,-0.0
FR,coal,-0.0
FR,biomass_coge,-388.14451127958966
FR,geothermal_coge,-344.1670118862311
FR,waste,-207.17108484957686
FR,marine,-30.488866458980624
FR,rsv_dummy,-0.0
FR,lost_load,-0.0
BE,offshore_float,-0.0
BE,offshore_ground,-0.0
BE,onshore,-183.27059800493393
BE,pv_ground,-8.084857532151851
BE,pv_roof_com,-0.0
BE,pv_roof_indiv,-0.0
BE,river,-105.18395930266999
BE,lake,-898.2567086071472
BE,nuclear,-18676.198129852564
BE,coal,-0.0
BE,biomass_coge,-200.43131881825562
BE,geothermal_coge,-526.2363010607705
BE,waste,-197.09476926989257
BE,marine,-617.102261662913
BE,rsv_dummy,-0.0
BE,lost_load,-0.0
DE,offshore_float,-0.0
DE,offshore_ground,-0.0
DE,onshore,-161.63356588738927
DE,pv_ground,-7.4326676111353205
DE,pv_roof_com,-0.0
DE,pv_roof_indiv,-0.0
DE,river,-399.236588248894
DE,lake,-0.0
DE,nuclear,-18678.135307191173
DE,coal,-0.0
DE,biomass_coge,-200.421969370169
DE,geothermal_coge,-302.62648317812364
DE,waste,-1112.8559884131964
DE,marine,-617.077576795367
DE,rsv_dummy,-0.0
DE,lost_load,-0.0
CH,offshore_float,-0.0
CH,offshore_ground,-0.0
CH,onshore,-71.88113175067821
CH,pv_ground,-9.100414623425399
CH,pv_roof_com,-0.0
CH,pv_roof_indiv,-0.0
CH,river,-196.79710517684356
CH,lake,-0.0
CH,nuclear,-1944.0139614808636
CH,coal,-0.0
CH,biomass_coge,-420.53225905437245
CH,geothermal_coge,-519.274743256738
CH,waste,-1105.91911547671
CH,marine,-610.1407038588811
CH,rsv_dummy,-0.0
CH,lost_load,-0.0
IT,offshore_float,-0.0
IT,offshore_ground,-0.0
IT,onshore,-122.25141582893308
IT,pv_ground,-62.54657359466976
IT,pv_roof_com,-33.62298005922505
IT,pv_roof_indiv,-0.0
IT,river,-165.8497737957387
IT,lake,-0.0
IT,nuclear,-13825.048292002843
IT,coal,-0.0
IT,biomass_coge,-293.96593433971657
IT,geothermal_coge,-437.9425606498407
IT,waste,-228.8555617823871
IT,marine,-786.4155307256902
IT,rsv_dummy,-0.0
IT,lost_load,-0.0
ES,offshore_float,-0.0
ES,offshore_ground,-0.0
ES,onshore,-102.52575230087092
ES,pv_ground,-47.522659687684516
ES,pv_roof_com,-23.060029659246112
ES,pv_roof_indiv,-0.0
ES,river,-194.48949090760493
ES,lake,-0.0
ES,nuclear,-18678.135326567135
ES,coal,-0.0
ES,biomass_coge,-214.72617639777548
ES,geothermal_coge,-273.3827584680564
ES,waste,-191.4569992986755
ES,marine,-0.0
ES,rsv_dummy,-0.0
ES,lost_load,-0.0
UK,offshore_float,-0.0
UK,offshore_ground,-0.0
UK,onshore,-208.0966517370567
UK,pv_ground,-29.210394642094588
UK,pv_roof_com,-6.352967396879
UK,pv_roof_indiv,-0.0
UK,river,-188.14011717073242
UK,lake,-937.2782957938007
UK,nuclear,-46106.58403550683
UK,coal,-0.0
UK,biomass_coge,-180.78373987158923
UK,geothermal_coge,-565.257888247425
UK,waste,-1151.9022604673964
UK,marine,-656.1238488495671
UK,rsv_dummy,-0.0
UK,lost_load,-0.0
NL,offshore_float,-0.0
NL,offshore_ground,-0.0
NL,onshore,-186.94728850153444
NL,pv_ground,-7.092574841764847
NL,pv_roof_com,-0.0
NL,pv_roof_indiv,-0.0
NL,river,-190.37351149961475
NL,lake,-898.227364952287
NL,nuclear,-18680.07268257747
NL,coal,-0.0
NL,biomass_coge,-200.41830540320365
NL,geothermal_coge,-526.2069574059111
NL,waste,-1112.8513296258832
NL,marine,-617.0729180080522
NL,rsv_dummy,-0.0
NL,lost_load,-0.0
IE,offshore_float,-0.0
IE,offshore_ground,-0.0
IE,onshore,-256.88250323374183
IE,pv_ground,-24.572631427221253
IE,pv_roof_com,-3.0452515693408952
IE,pv_roof_indiv,-0.0
IE,river,-407.65199589093993
IE,lake,-937.2454305809097
IE,nuclear,-46105.88087791357
IE,coal,-0.0
IE,biomass_coge,-180.76457502148017
IE,geothermal_coge,-565.2250230345328
IE,waste,-1151.8693952545061
IE,marine,-656.0909836366761
IE,rsv_dummy,-0.0
IE,lost_load,-0.0
PT,offshore_float,-0.0
PT,offshore_ground,-0.0
PT,onshore,-128.0938956298047
PT,pv_ground,-50.15934604199691
PT,pv_roof_com,-25.565336398908894
PT,pv_roof_indiv,-0.0
PT,river,-0.0
PT,lake,-0.0
PT,nuclear,-18676.198171949487
PT,coal,-0.0
PT,biomass_coge,-214.71610815974066
PT,geothermal_coge,-489.5984936106805
PT,waste,-1076.2428658306521
PT,marine,-580.4644542128226
PT,rsv_dummy,-0.0
PT,lost_load,-0.0
