year,area,dual
2047,FR,-2.4999994727827044
2047,BE,-1.0506536760762609e-07
2047,DE,-5.768335585177381e-08
2047,CH,-2.6281384180038003e-08
2047,IT,-9.357347478516984e-08
2047,ES,-4.0788944966326306e-08
2047,UK,-8.430704048292216e-08
2047,NL,-1.5309846007580693e-08
2047,IE,-1.3486811667462462e-08
2047,PT,-1.3027874956605956e-07
