area,phs,battery_1h,battery_2h,battery_4h,battery_8h,h2_saltcavern,ch4_reservoir,str_dummy
FR,90.97292497225241,3.453365815952635e-06,1.3167096664032052e-05,1618.08693949596,208.9873345606575,79.56487601066398,0.0,0.0
