tech,BE,CH,DE,ES,IT,UK,IE,NL,PT,FR
phs_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.995609850048163
battery_1h_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9531550258391078e-07
battery_2h_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.011248768724035e-07
battery_4h_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.13015323476569
battery_8h_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.071772813128215
electrolysis_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.12860525057728
methanation_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.08097065338456
str_dummy_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
demand,113.94897643153492,70.08089886024857,646.2093299953777,338.8841219887453,412.1359147896711,526.3872440885642,44.79834580410299,200.2335214044903,73.33869526640423,507.26620318679045
curtailment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.92774200818008
elec_trade_exports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
