tech,BE,CH,DE,ES,FR,IE,IT,NL,PT,UK
h2_saltcavern_input,0.0,0.0,0.0,0.0,25.023795190049597,0.0,0.0,0.0,0.0,0.0
h2_ccgt_input,0.0,0.0,0.0,0.0,2.118815844664061,0.0,0.0,0.0,0.0,0.0
demand,25.89999999999999,5.5,148.40000000000003,58.6,49.764499999999984,19.200000000000006,30.300000000000008,44.39999999999999,7.399999999999999,56.29999999999998
H2_trade_exports,,,,,0.0,,,,,
