technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biomass_coge,0.23,,0.8063591712000001,,15.601061475479042
geothermal_coge,1.43,,10.010026694725198,,35.98657145179516
lake,11.7,,14.853542166129952,,1392.6654100972708
marine,3.7,,14.599796699999999,,1279.6992463253607
methanization,6.392694063922734,,55.999999999963144,,4428.194940465739
offshore_float,6.7,,17.564704415799998,,-1743.3978645426953
offshore_ground,4.1,,9.395969917999997,,-1051.7151770149312
onshore,89.4,,210.69086824990907,,4881.881263578053
pv_ground,50.1,,74.34933987600002,,-31.68802006583519
pv_roof_com,70.9,,93.281381606,,-1234.944204623976
pv_roof_indiv,30.6,,43.31875077000001,,-2706.217428345256
pyrogazification,1.826484018237298,,15.999999999758733,,175.58083741049177
river,4.5,,12.584797536395119,,1088.2464762688865
waste,0.26,,0.39430025009934,,35.91956684266078
ch4_ocgt,2.86042447365321,,0.5373835291819073,0.806075293772861,0.0
electrolysis,33.58694345662161,,99.62961694481963,48.6486002938279,0.0
h2_ccgt,8.249833705464379,,11.157823179171555,7.438548786114374,0.0
methanation,1.453103188571203,,8.54223539125274,6.8059501035238235,0.0
battery_4h,18.5901949262396,74.3607797049584,23.024169496440994,2.5582410532753315,0.0
phs,6.4,128.0,10.393228205773282,2.8696343869388237,1112.6678903611778
