technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biomass_coge,0.15,,0.5258864159999999,,7.922539055738838
methanization,1.141552511411465,,9.999999999964434,,790.7490872974481
offshore_float,37.2,,164.3039012384,,-5675.358107313115
offshore_ground,22.8,,93.28948928,,-3289.4905559915924
onshore,12.0,,37.990624079999996,,1047.5258213242068
pv_ground,24.2,,24.201661572000003,,-482.2523215001095
pv_roof_com,34.5,,29.567582265000002,,-1257.0667527941844
pv_roof_indiv,14.7,,14.522681102999998,,-1536.015711244126
river,0.04,,0.10115380110214327,,9.312933835429364
ch4_ocgt,10.63401098795815,,2.0771961222749185,3.1157941834123766,0.0
electrolysis,22.63284770085803,,72.43117594527473,35.36774942460329,0.0
h2_ccgt,15.57478080456408,,16.238074981150547,10.825383320767035,0.0
methanation,5.936947197954241,,35.79975827103697,28.52313912590038,0.0
battery_4h,5.719223520132816,22.876894080531265,6.40435477569198,0.7115949750699038,0.0
