tech,BE,CH,DE,ES,FR,IE,IT,NL,PT,UK
offshore_float,20.888382209999996,0.0,173.58084923633328,17.564704415799998,107.84658488992555,67.84582128899999,19.021677395799998,164.3039012384,15.506664817499997,234.91474007819997
offshore_ground,11.68472766,0.0,99.19201337066667,9.395969917999997,63.5049361044282,36.565990600000006,11.7226616509,93.28948928,8.629424073000001,131.73743272942855
onshore,36.699586110666665,18.868611996,337.24620882514284,210.69086824990907,207.64042908862618,76.37616550399999,134.23696798571427,37.990624079999996,39.72711674,231.49335870916667
pv_ground,17.673537619999998,16.527731296000002,130.86917515800002,74.34933987600002,83.43316987752239,5.104563298000001,88.05398970060001,24.201661572000003,16.100613559000003,34.117370560000005
pv_roof_com,21.657376664,20.306561417999998,160.32954807899998,93.281381606,90.24715556106,6.276648923999999,109.7133671529,29.567582265000002,20.550157992,41.476528735
pv_roof_indiv,10.527561608,9.642269628,77.998758912,43.31875077000001,48.77056167457759,3.07314144,51.127659701999995,14.522681102999998,9.319456871999998,20.355033620999997
river,0.13766007637172661,24.028237919596176,18.2961910101952,12.584797536395119,36.540689504034425,0.8492943563029887,29.464057001026646,0.10115380110214327,0.19901183353431642,5.51607538720814
lake,0.0,13.897161939957194,0.3789552633471867,14.853542166129952,15.121730027437575,0.0,13.203394861420884,0.0,6.723784887928888,0.0
nuclear,0.0,0.0,0.0,0.0,12.850919999944164,0.0,0.0,0.0,0.0,0.0
methanization,7.999999999964407,3.999999999966526,89.99999999996068,55.999999999963144,162.51200999997687,13.999999999961025,36.999999999962284,9.999999999964434,4.999999999966491,35.99999999995641
pyrogazification,0.0,3.999999999758927,24.999999999757076,15.999999999758733,8.11634999976914,1.9999999997090656,36.99999999973098,0.0,8.999999999758845,19.999999999637385
ocgt_coge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biogas_import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2_import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biomass_coge,1.2971864928000003,0.0,1.402363776,0.8063591712000001,0.0,0.10517728319999996,1.9983683807999997,0.5258864159999999,1.6127183424000002,0.9115364544000001
geothermal_coge,0.0,0.0,0.350000933382,10.010026694725198,0.9450025201314001,0.0,9.100024267931998,0.0,0.0,0.0
waste,1.00091601948294,0.0,0.0,0.39430025009934,4.309060221438507,0.0,1.1980661445326102,0.0,0.0,0.0
marine,0.0,0.0,0.0,14.599796699999999,5.49674453973,0.0,0.0,0.0,0.0,0.0
rsv_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ch4_ocgt,0.3517058991161104,0.0,2.863389567984719,0.5373835291819073,0.0,0.3976421000986933,0.4503937555106831,2.0771961222749185,0.19968302900204493,5.199932516311104
ch4_ccgt,0.0,0.0,0.0,0.0,1.5119268997960236,0.0,0.0,0.0,0.0,0.0
h2_ccgt,13.094057169863262,1.6755883666357823,46.92638948316846,11.157823179171555,1.1124414636272038,1.0345673889631457,42.19840880914515,16.238074981150547,0.020297395108546,37.71940566009848
electrolysis,16.742838024883408,22.815133544077,184.9685814932367,99.62961694481963,94.53669706015708,53.587214896645285,58.72324461882185,72.43117594527473,28.55428494082007,99.0803245053897
methanation,0.006477902980985925,1.1238850680449142,41.67261592454263,8.54223539125274,0.0,31.055497899484354,0.0,35.79975827103697,0.33901510075096797,29.471474851432333
phs,2.040792426770693,6.923620045088152,10.229034916859574,10.393228205773282,7.2770350585588215,0.0,14.4000595136208,0.0,10.638579137127524,3.798347645080309
battery_1h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery_2h,0.0,0.0,0.0,0.0,0.19161739920117404,0.0,0.0,0.0,0.0,0.0
battery_4h,6.564247410233176,0.17213439175004835,23.26553205892063,23.024169496440994,7.8312764162280635,1.0013841946385498,33.457317354698716,6.40435477569198,0.8516379682765416,17.465931393430953
battery_8h,0.0,0.0,0.0,0.0,0.0,0.0,17.376285426283093,0.0,0.0,0.0
h2_saltcavern,0.0,0.0,0.0,0.0,21.405271441796717,0.0,0.0,0.0,0.0,0.0
ch4_reservoir,0.0,0.0,0.0,0.0,5.975761376210927,0.0,0.0,0.0,0.0,0.0
str_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lost_load,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
