tech,BE,CH,DE,ES,FR,IE,IT,NL,PT,UK
methanization,7.999999999964407,3.999999999966526,89.99999999996068,55.999999999963144,162.51200999997687,13.999999999961025,36.999999999962284,9.999999999964434,4.999999999966491,35.99999999995641
pyrogazification,0.0,3.999999999758927,24.999999999757076,15.999999999758733,8.11634999976914,1.9999999997090656,36.99999999973098,0.0,8.999999999758845,19.999999999637385
biogas_import,3.76262961424251e-09,0.0,8.200416178061075e-10,2.516433845298212e-09,0.0,0.0,5.286290236785037e-09,1.19099071983663e-08,0.0,7.247461594685283e-09
natural_gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
methanation,0.006477902980985925,1.1238850680449142,41.67261592454263,8.54223539125274,2.6971536132317662e-05,31.055497899484354,2.274198779387514e-06,35.79975827103697,0.33901510075096797,29.471474851432333
ch4_reservoir,0.0,0.0,0.0,0.0,5.975761376210927,0.0,0.0,0.0,0.0,0.0
CH4_trade_imports,35.31392276059017,0.0,0.009148775613374134,11.830901072726254,0.0,0.0,37.61401105015805,53.24389953770635,0.0,41.4166879828933
