area,phs,battery_1h,battery_2h,battery_4h,battery_8h,h2_saltcavern,ch4_reservoir,str_dummy
BE,0.0,8.906647932302796e-05,0.0003455809628237236,374.3656608507873,0.00307977463610753,0.0,0.0,0.0
CH,0.0,8.489806854478157e-05,0.0003522572486700786,9.580661010058227,0.00027515563568042525,0.0,0.0,0.0
DE,0.0,8.624335853156465e-05,0.0003326342828201258,1332.2263093992556,0.0032128008372771136,0.0,0.0,0.0
ES,0.0,8.502934032196384e-05,0.0003211335709291685,1237.7142824634996,0.0016008853666616616,0.0,0.0,0.0
FR,2.4034645180456816e-07,0.00043652764813070517,18.42850278247873,730.0417373080836,0.0009105805013503453,79.56486879460459,0.0,0.0
IE,0.0,8.677835632723463e-05,0.0002907386111037287,69.06983874443229,0.00914711655406783,0.0,0.0,0.0
IT,0.0,8.998647782477942e-05,0.00034306625341121123,1754.7384376762745,1012.8764281512794,0.0,0.0,0.0
NL,0.0,8.897405032103122e-05,0.0003458423934056959,380.7794734566262,0.003078550549292895,0.0,0.0,0.0
PT,0.0,8.477412403635131e-05,0.0003195833605004625,45.58624015189672,0.001584110983509353,0.0,0.0,0.0
UK,0.0,8.712999604510525e-05,0.0002924715895904549,1223.0710585820016,0.009287445827436262,0.0,0.0,0.0
