,FR,BE,DE,CH,IT,ES,UK,NL,IE,PT
total system cost [1e9€],392.49418952396326,392.49418952396326,392.49418952396326,392.49418952396326,392.49418952396326,392.49418952396326,392.49418952396326,392.49418952396326,392.49418952396326,392.49418952396326
elec_demand_tot [TWh],503.31466369287364,113.96874904898391,646.1190047820268,69.77027894067484,406.09594529706,333.9826265616957,540.029005210343,203.42135873709694,46.17056723455282,72.84901766013591
H2_demand_tot [TWh],49.764499999999984,25.89999999999999,148.40000000000003,5.5,30.300000000000008,58.6,56.29999999999998,44.39999999999999,19.200000000000006,7.399999999999999
CH4_demand_tot [TWh],133.9226424349141,41.0,111.99999999999999,6.999999999999999,99.0,84.0,87.0,75.0,7.9999999999999964,12.0
elec_price_weighted_by_demand [€/MWh],93.89206446077918,90.72584863413172,91.3809546769517,95.14178974307605,105.10322469643691,88.45675423179678,98.29233193280052,97.95573717404457,96.49355936996915,88.45396856626554
CH4_price_weighted_by_demand [€/MWh],122.52580026683805,122.52580070191867,122.52580026442759,122.52580057112604,122.52580171121618,122.52580129756204,122.52580057532133,122.52580037636218,122.5258004315577,122.5258009838081
H2_price_weighted_by_demand [€/MWh],82.65081880024275,82.65081880024272,82.65081880024272,82.65081880024269,82.65081880024272,82.6508188002427,82.6508188002427,82.65081880024269,82.65081880024267,82.65081880024273
load_shifted [TWh],25.41970861964581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
load_shifted [%],5.050460567379198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attributed_cost [1e9€],62.77298894626546,12.284627677838357,94.7244260109703,8.224702993199774,46.176830229618474,41.21017149230244,73.1348572645783,39.03897829120349,16.098004664063755,9.294571374998586
primary_gene_elec [TWh],676.7069840088559,121.56693446132131,999.6440645640673,103.27057419755336,468.84023424362647,501.8498373542587,700.5220762744033,364.5029797555021,196.19680269450294,118.3689491173632
gene_elec [TWh],679.3313523722792,135.01269753030067,1049.4338436152202,104.94616256418914,511.4890368082822,513.5450440626122,743.4414144508129,382.81825085892757,197.6290121835648,118.58892954147379
gene_curtailed [TWh],13.457978820833363,13.8499163196791,22.66244773346246,4.9010597420964634,14.551888628789136,7.240146141031571,6.837833854659414,14.290220941051901,6.275966088355502,6.456632942012004
gene_curtailed [%],1.9887453711660292,11.39283176058511,2.267051697380435,4.745843412007074,3.1038054258004326,1.4426917380707867,0.9761054057032956,3.9204675228272103,3.1988116025151427,5.4546677909679095
imports [TWh/yr],107.51527249737045,65.70592661499198,140.7164812672704,11.28300919464918,12.589843341352035,81.66117536053282,96.22264963891342,67.7922717118949,57.66759871824031,56.05929608257795
exports [TWh/yr],114.48367840429984,46.613767626989336,165.60640258112733,6.274145545600742,8.689710420997846,84.92916438780664,89.27642027386396,60.06551886318243,67.18654811960265,54.15789652959795
net_imports [TWh/yr],-6.968405906929391,19.092158988002645,-24.889921313856917,5.008863649048438,3.9001329203541886,-3.2679890272738135,6.9462293650494615,7.726752848712465,-9.518949401362335,1.9013995529800027
lost_load [TWh/yr],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lost_load [% of demand],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
primary_gene_CH4 [TWh],170.628359999746,7.999999999964407,114.99999999971776,7.999999999725453,73.99999999969327,71.99999999972188,55.9999999995938,9.999999999964434,15.999999999670091,13.999999999725336
gene_CH4 [TWh],170.628359999746,8.006477902945393,156.67261592426038,9.123885067770367,73.99999999969327,80.54223539097462,85.47147485102613,45.79975827100141,47.055497899154446,14.339015100476304
gene_H2 [TWh],115.9419685019538,16.742838024883408,184.9685814932367,22.815133544077,58.72324461882185,99.62961694481963,99.0803245053897,72.43117594527473,53.587214896645285,28.55428494082007
biogas_import [TWh/yr],0.0,3.76262961424251e-09,8.200416178061075e-10,0.0,5.286290236785037e-09,2.516433845298212e-09,7.247461594685283e-09,1.19099071983663e-08,0.0,0.0
H2_import [TWh/yr],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH4_imports [TWh/yr],0.0,35.31392276059017,0.009148775613374134,0.0,37.61401105015805,11.830901072726254,41.4166879828933,53.24389953770635,0.0,0.0
CH4_exports [TWh/yr],34.18236329075305,1.4411346315427975,37.52328955751288,2.1238842358253947,11.488027745666578,7.029676926113407,26.888330228397294,18.8506662403639,38.06139151496911,1.8398068085225237
CH4_net_imports [TWh/yr],-34.18236329075305,33.87278812904737,-37.514140781899506,-2.1238842358253947,26.12598330449147,4.801224146612848,14.528357754496007,34.39323329734245,-38.06139151496911,-1.8398068085225237
H2_trade_imports [TWh/yr],0.0,30.980590591558833,41.6420676453693,0.0,41.90743672975688,0.0,20.08535159478022,0.0,0.0,0.0
H2_trade_exports [TWh/yr],42.90860580783891,0.0,0.0,14.52248626635104,0.0,22.433244979541254,0.0,0.9677176433614143,32.66293591503593,21.120455949336687
