area,H2_import,biogas_import,biomass_coge,coal,geothermal_coge,lake,lost_load,marine,methanization,natural_gas,nuclear,offshore_float,offshore_ground,onshore,pv_ground,pv_roof_com,pv_roof_indiv,pyrogazification,river,rsv_dummy,waste,ch4_ccgt,ch4_ocgt,electrolysis,h2_ccgt,methanation,ocgt_coge,battery_1h,battery_2h,battery_4h,battery_8h,ch4_reservoir,h2_saltcavern,phs,str_dummy
BE,0.0,3.76262961424251e-06,0.37,0.0,0.0,0.0,0.0,0.0,0.9132420091283568,0.0,0.0,5.0,3.0,11.6,17.0,24.2,10.3,0.0,0.1,0.0,0.66,1.7569900401424681e-06,1.8737820957382536,6.503324744437489,9.410820741676684,0.0010973183596942686,1.0174635199623383e-11,4.0357976863882696e-06,9.530189559954393e-06,5.622889472564424,2.4670684933918548e-05,0.0,0.0,1.3,0.0
CH,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.45662100456238863,0.0,0.0,0.0,0.0,11.7,13.6,19.4,8.2,0.4566210045386902,8.2,0.0,0.0,2.4976156514880595e-07,1.4626540535983945e-07,8.582643504443578,1.131265110388217,0.19756775266408177,0.0,3.8469178440207586e-06,9.714303491324677e-06,0.14389941056889954,2.204147639920636e-06,0.0,0.0,3.12,0.0
DE,0.0,8.200416178061075e-07,0.4,0.0,0.05,0.4,0.0,0.0,10.27397260273524,0.0,0.0,40.4,24.7,129.6,125.8,179.1,76.2,2.853881278511082,4.29,0.0,0.0,1.7403354451391445e-06,15.97498354696304,61.64684263736159,38.64508326266514,6.9537308902645725,0.0,3.907875886344283e-06,9.17315509370894e-06,20.009744678960114,2.573629780654053e-05,0.0,0.0,6.5,0.0
ES,0.0,2.516433845298212e-06,0.23,0.0,1.43,11.7,0.0,3.7,6.392694063922734,0.0,0.0,6.7,4.1,89.4,50.1,70.9,30.6,1.826484018237298,4.5,0.0,0.26,8.903652991452341e-07,2.86042447365321,33.58694345662161,8.249833705464379,1.453103188571203,0.0,3.852866056397256e-06,8.855996522531649e-06,18.5901949262396,1.2823970310420974e-05,0.0,0.0,6.4,0.0
FR,0.0,0.0,0.0,0.0,0.135,13.03119,0.0,1.39303,18.55159934190215,0.0,2.095714285714286,29.2981,18.49108,80.65538,69.27483,85.9395,41.81914,0.9265239883368084,7.6,0.0,2.841376989468684,2.701166229724832,1.4587520620822731e-05,25.997310359358618,1.7690801966496645,4.5350637865921715e-06,3.734719800214668e-11,1.9780025950963113e-05,0.5082083323922979,10.965065518865504,7.294249518262352e-06,88.417,8.62934681640461,5.060000002042637,0.0
IE,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.5981735159772856,0.0,0.0,16.4,10.0,18.4,5.9,8.4,3.6,0.22831050224989338,0.2,0.0,0.0,1.4906878838317029e-06,3.8982648805165456,17.12902669410885,1.178654173516446,5.004653496107391,1.1236975992971565e-11,3.93211781083034e-06,8.017785625621229e-06,1.0374137100747227,7.327342329322277e-05,0.0,0.0,0.0,0.0
IT,0.0,5.286290236785037e-06,0.57,0.0,1.3,9.0,0.0,0.0,4.223744292233138,0.0,0.0,8.6,5.3,67.6,62.370000000000005,88.83,37.8,4.2237442922067325,13.0,0.0,0.79,1.4780927699395489e-06,2.974252827963236,24.250276901655862,22.60018816354696,5.304923689234735e-07,1.5045509171509746e-11,4.077484837975155e-06,9.460840666445843e-06,26.355783449504695,8.11369602923132,0.0,0.0,7.22,0.0
NL,0.0,1.19099071983663e-05,0.15,0.0,0.0,0.0,0.0,0.0,1.141552511411465,0.0,0.0,37.2,22.8,12.0,24.2,34.5,14.7,0.0,0.04,0.0,0.0,1.7352539769056513e-06,10.63401098795815,22.63284770085803,15.57478080456408,5.936947197954241,1.0204152280469339e-11,4.031609525418521e-06,9.537399109295905e-06,5.719223520132816,2.466087932678692e-05,0.0,0.0,0.0,0.0
PT,0.0,0.0,0.46,0.0,0.0,2.8,0.0,0.0,0.5707762557039372,0.0,0.0,4.5,2.7,17.0,10.9,15.6,6.6,1.0273972602464436,0.8,0.0,0.0,9.053747390398155e-07,0.9640290787570666,9.455806711342888,0.015208858798021904,0.057940176785942855,0.0,3.841301646275373e-06,8.813245905939027e-06,0.684695250257098,1.268959829603408e-05,0.0,0.0,4.7,0.0
UK,0.0,7.2474615946852826e-06,0.26,0.0,0.0,0.0,0.0,0.0,4.109589041090914,0.0,0.0,54.6,33.4,61.1,36.2,51.5,21.9,2.283105022789656,2.2,0.0,0.0,1.7193871551033896e-06,47.05465530910043,32.33562448007136,33.46707876695093,4.866263229855948,4.362261556705288e-11,3.948051378325216e-06,8.065576491607815e-06,18.370256940419644,7.439753778189e-05,0.0,0.0,2.8,0.0
