tech,BE,CH,DE,ES,IT,UK,IE,NL,PT,FR
offshore_float,20.888382209999996,0.0,173.58084923633328,17.564704415799998,19.021677395799998,234.91474007819997,67.84582128899999,164.3039012384,15.506664817499997,107.84658488992555
offshore_ground,11.68472766,0.0,99.19201337066667,9.395969917999997,11.7226616509,131.73743272942855,36.565990600000006,93.28948928,8.629424073000001,63.5049361044282
onshore,36.699586110666665,18.868611996,337.24620882514284,210.69086824990907,134.23696798571427,231.49335870916667,76.37616550399999,37.990624079999996,39.72711674,207.64042908862618
pv_ground,17.673537619999998,16.527731296000002,130.86917515800002,74.34933987600002,88.05398970060001,34.117370560000005,5.104563298000001,24.201661572000003,16.100613559000003,83.43316987752239
pv_roof_com,21.657376664,20.306561417999998,160.32954807899998,93.281381606,109.7133671529,41.476528735,6.276648923999999,29.567582265000002,20.550157992,90.24715556106
pv_roof_indiv,10.527561608,9.642269628,77.998758912,43.31875077000001,51.127659701999995,20.355033620999997,3.07314144,14.522681102999998,9.319456871999998,48.77056167457759
river,0.13766007637172661,24.028237919596176,18.2961910101952,12.584797536395119,29.464057001026646,5.51607538720814,0.8492943563029887,0.10115380110214327,0.19901183353431642,36.540689504034425
lake,0.0,13.897161939957194,0.3789552633471867,14.853542166129952,13.203394861420884,0.0,0.0,0.0,6.723784887928888,15.121730027437575
nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.850919999944164
phs,2.040792426770693,6.923620045088152,10.229034916859574,10.393228205773282,14.4000595136208,3.798347645080309,0.0,0.0,10.638579137127524,7.2770350585588215
battery_1h,4.327196319157059e-06,3.829954259347897e-06,4.14247843258474e-06,3.852504620942884e-06,3.987286428380083e-06,4.625368249005066e-06,4.6024885619012455e-06,4.252631887954153e-06,3.846612763517054e-06,7.112324521566339e-06
battery_2h,9.523047628053906e-06,8.955165552205418e-06,9.120920825318374e-06,8.612667608785718e-06,9.328525476934524e-06,8.47088745210382e-06,8.421487023545376e-06,9.441068207345286e-06,8.592786642732189e-06,0.19161739920117404
battery_4h,6.564247410233176,0.17213439175004835,23.26553205892063,23.024169496440994,33.457317354698716,17.465931393430953,1.0013841946385498,6.40435477569198,0.8516379682765416,7.8312764162280635
battery_8h,4.992691127760403e-05,5.223156277515818e-06,5.194394870363952e-05,2.8838302719305312e-05,17.376285426283093,0.0001229375399774859,0.00012094251536863898,4.977629410228898e-05,2.855316235104439e-05,1.3378803878208825e-05
ch4_ocgt,0.3517058991161104,1.4185999419653103e-07,2.863389567984719,0.5373835291819073,0.4503937555106831,5.199932516311104,0.3976421000986933,2.0771961222749185,0.19968302900204493,2.250412675581197e-06
ch4_ccgt,7.725022864594536e-07,2.863688964559824e-07,7.339224705496389e-07,4.3030186412997024e-07,7.164661907919703e-07,7.92864404501363e-07,6.803323229778299e-07,7.646038138786428e-07,4.316609616306867e-07,1.5119268997960236
h2_ccgt,13.094057169863262,1.6755883666357823,46.92638948316846,11.157823179171555,42.19840880914515,37.71940566009848,1.0345673889631457,16.238074981150547,0.020297395108546,1.1124414636272038
coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biomass_coge,1.2971864928000003,0.0,1.402363776,0.8063591712000001,1.9983683807999997,0.9115364544000001,0.10517728319999996,0.5258864159999999,1.6127183424000002,0.0
geothermal_coge,0.0,0.0,0.350000933382,10.010026694725198,9.100024267931998,0.0,0.0,0.0,0.0,0.9450025201314001
waste,1.00091601948294,0.0,0.0,0.39430025009934,1.1980661445326102,0.0,0.0,0.0,0.0,4.309060221438507
marine,0.0,0.0,0.0,14.599796699999999,0.0,0.0,0.0,0.0,0.0,5.49674453973
ocgt_coge,1.1629701113693153e-11,0.0,0.0,0.0,1.7197154623731784e-11,4.986104866552283e-11,1.2843966359092842e-11,1.1663439407130924e-11,0.0,4.268818897948901e-11
str_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lost_load,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elec_trade_imports,65.70592661499198,11.28300919464918,140.7164812672704,81.66117536053282,12.589843341352035,96.22264963891342,57.66759871824031,67.7922717118949,56.05929608257795,107.51527249737045
