year,area,dual
2057,FR,-64.02334033820046
2057,BE,-130.6000001692428
2057,DE,-63.44800106929884
2057,CH,-63.4480011996243
2057,IT,-63.44800124576647
2057,ES,-63.44800138943245
2057,UK,-63.44800129531702
2057,NL,-130.60000005596373
2057,IE,-63.44800108268812
2057,PT,-63.44800130876247
