year,area,dual
2057,FR,-132.12444556810843
2057,BE,-131.54910852291374
2057,DE,-131.54910838219902
2057,CH,-131.5491085125245
2057,IT,-131.54910855866663
2057,ES,-131.54910870233263
2057,UK,-131.5491086082172
2057,NL,-131.54910840963464
2057,IE,-131.54910839558826
2057,PT,-131.54910862166267
