area,H2_import,biogas_import,biomass_coge,coal,geothermal_coge,lake,lost_load,marine,methanization,natural_gas,nuclear,offshore_float,offshore_ground,onshore,pv_ground,pv_roof_com,pv_roof_indiv,pyrogazification,river,rsv_dummy,waste,ch4_ccgt,ch4_ocgt,electrolysis,h2_ccgt,methanation,ocgt_coge,battery_1h,battery_2h,battery_4h,battery_8h,ch4_reservoir,h2_saltcavern,phs,str_dummy
BE,0.0,1.669428738594673e-05,0.37,0.0,0.0,0.0,0.0,0.0,0.9132420091244321,0.0,0.0,5.0,3.0,11.6,17.0,24.2,10.3,0.0,0.1,0.0,0.66,2.3180939265040986e-06,3.606877756870478,5.644137436787156,8.460954782248598,0.0017988576709511105,6.451909457328832e-11,7.470381330601915e-06,1.6883876248096462e-05,4.920735198994972,3.791538758130115e-05,0.0,0.0,1.3,0.0
CH,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.4566210045602096,0.0,0.0,0.0,0.0,11.7,13.6,19.4,8.2,0.0867352641429397,8.2,0.0,0.0,4.3595059586617374e-07,2.758016406292953e-07,6.829787918568681,1.0694551388703852,0.6070483009270184,0.0,6.909403565330254e-06,1.3274099501651166e-05,2.036601799627013e-05,3.1842222656078403e-06,0.0,0.0,3.12,0.0
DE,0.0,2.803928657156106e-06,0.4,0.0,0.05,0.4,0.0,0.0,10.27397260273306,0.0,0.0,40.4,24.7,129.6,125.8,179.1,76.2,0.005376934214413617,4.29,0.0,0.0,2.4106965545690978e-06,29.884973737182264,54.470099317331325,28.61299542058735,10.81368112127784,0.0,7.285844904167343e-06,1.6349447650541834e-05,20.619341879146504,3.955393144573265e-05,0.0,0.0,6.5,0.0
ES,0.0,8.290596391332548e-06,0.23,0.0,1.43,11.7,0.0,3.7,6.392694063920545,0.0,0.0,6.7,4.1,89.4,50.1,70.9,30.6,1.5952451328479043,4.5,0.0,0.26,2.2665184499514845e-06,10.42877325331176,27.94687821412226,8.30263428011582,2.037759387279649,0.0,6.828155814285324e-06,1.4505942054041318e-05,25.99348926260139,2.2148104905467812e-05,0.0,0.0,6.4,0.0
FR,0.0,0.0,0.0,0.0,0.135,13.03119,0.0,1.39303,18.55159936586457,0.0,2.095714285714286,29.2981,18.49108,80.65538,69.27483,85.9395,41.81914,0.9265240018835843,7.6,0.0,2.841376989468684,1.0305145491599918e-05,17.64402389766807,21.903480563902292,1.1031243478567372e-05,0.03597489853376094,1.3198562170496315e-10,2.091168253982532e-05,8.234327439743843e-05,14.456689735866728,1.5798123306726002e-05,88.417,5.6808986107148955,5.060000000942733,0.0
IE,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.598173515958865,0.0,0.0,16.4,10.0,18.4,5.9,8.4,3.6,0.044120756233500195,0.2,0.0,0.0,2.6843590947759314e-06,4.604830064439268,13.46887338898143,0.0061533571894922924,7.4411294767548295,8.045211474485569e-11,7.729516557948437e-06,1.5428285521232395e-05,1.9048988540170841,3.9270055593814906e-05,0.0,0.0,0.0,0.0
IT,0.0,3.205659842197296e-05,0.57,0.0,1.3,9.0,0.0,0.0,4.223744292229378,0.0,0.0,8.6,5.3,67.6,62.370000000000005,88.83,37.8,3.3736216996421686,13.0,0.0,0.79,1.7006349415136493e-06,7.785471860735263,22.170485853660207,19.519137266951603,9.752991326082019e-07,1.031736378976862e-10,7.28964429723429e-06,1.5160186559732346e-05,29.2808369645692,3.110657551791383,0.0,0.0,7.22,0.0
NL,0.0,4.417613345722423e-05,0.15,0.0,0.0,0.0,0.0,0.0,1.1415525114072929,0.0,0.0,37.2,22.8,12.0,24.2,34.5,14.7,0.0,0.04,0.0,0.0,2.4914209787822223e-06,17.10220018053205,19.914642565925792,12.59183067795985,8.185816315955964,7.422931961339042e-11,7.464799291221747e-06,1.690415555685166e-05,6.210056908855841,3.791513681982548e-05,0.0,0.0,0.0,0.0
PT,0.0,0.0,0.46,0.0,0.0,2.8,0.0,0.0,0.5707762557017537,0.0,0.0,4.5,2.7,17.0,10.9,15.6,6.6,0.9645211759115252,0.8,0.0,0.0,2.299229348128562e-06,0.007555792074472189,8.563712363873321,0.9004144192452532,0.08039366192956172,0.0,6.803503065971972e-06,1.4415527795885522e-05,0.6848719586848593,2.1950210084998583e-05,0.0,0.0,4.7,0.0
UK,0.0,3.63994790812983e-05,0.26,0.0,0.0,0.0,0.0,0.0,4.109589041054267,0.0,0.0,54.6,33.4,61.1,36.2,51.5,21.9,0.8517568394154486,2.2,0.0,0.0,3.2367865876465333e-06,33.73921502608307,28.833214634830767,22.419149386539328,7.278882536500259,1.9628483665196044e-10,7.752268301035431e-06,1.5504502736377338e-05,23.840608378436826,3.964433856503731e-05,0.0,0.0,2.8,0.0
