technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biomass_coge,0.57,,1.9983683807999997,,43.916421397085344
geothermal_coge,1.3,,9.100024267931998,,71.36258784879203
lake,9.0,,13.581384373469172,,1687.1381418683459
methanization,4.223744292229378,,36.99999999992935,,2519.740971920188
offshore_float,8.6,,20.121989483399993,,-2421.2614033066484
offshore_ground,5.3,,12.4007609607,,-1310.041329605839
onshore,67.6,,138.66059262342856,,2058.0117546269985
pv_ground,62.370000000000005,,86.2995315798,,-182.47656544794336
pv_roof_com,88.83,,107.4789853011,,-1904.2400899892746
pv_roof_indiv,37.8,,50.147315567999996,,-3416.901554755459
pyrogazification,3.3736216996421686,,29.55292608886541,,0.0
river,13.0,,31.044707433981376,,2616.6448308816653
waste,0.79,,1.1980661445326102,,114.26982815776097
ch4_ocgt,7.785471860735263,,1.6894901328706864,2.53423519930603,0.0
electrolysis,22.170485853660207,,56.74691708499405,27.70921109436634,0.0
h2_ccgt,19.519137266951603,,43.14482112771108,28.76321408514073,0.0
battery_4h,29.2808369645692,117.1233478582768,38.968062856007805,4.329784761085321,0.0
battery_8h,3.110657551791383,24.885260414331064,6.972475814420404,0.7747195349341807,0.0
phs,7.22,144.4,15.575982900454077,1.8763145746436738,1535.994730230253
