year,area,dual
2053,FR,-2.4999999276046347
2053,BE,-6.581366005631907e-09
2053,DE,-0.017499631618678756
2053,CH,-3.6505215517124157e-08
2053,IT,-6.877740207312333e-08
2053,ES,-2.291154884757202e-08
2053,UK,-8.305589812351784e-08
2053,NL,-1.3566858682626712e-07
2053,IE,-1.0008910367176327e-08
2053,PT,-1.4875906062528088e-08
