area,tech,dual
FR,offshore_float,361.08335074637586
FR,offshore_ground,339.1257172019863
FR,onshore,40.488341379507624
FR,pv_ground,49.788620326582524
FR,pv_roof_com,60.669170224287576
FR,pv_roof_indiv,135.39122809136944
FR,river,0.0
FR,lake,129.7294794460859
FR,nuclear,328.15060718143263
FR,methanization,0.0
FR,pyrogazification,0.0
FR,natural_gas,0.0
FR,biogas_import,0.0
FR,H2_import,0.0
FR,coal,0.0
FR,biomass_coge,0.0
FR,geothermal_coge,301.6014347505676
FR,waste,0.0
FR,marine,334.8111659357786
FR,rsv_dummy,0.0
FR,lost_load,0.0
