technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
geothermal_coge,0.135,,0.9450025201314001,,-28.942528877233357
lake,13.03119,,15.092319381730345,,2529.8636268844402
marine,1.39303,,5.49674453973,,-272.5800580186196
methanization,18.551599315765394,,162.51200999999583,,-6901.16306102692
nuclear,2.095714285714286,,11.872803057537546,,873.3168969061147
offshore_float,29.2981,,107.84658488992555,,-9655.692692802315
offshore_ground,18.49108,,63.5049361044282,,-5764.537987897433
onshore,80.65538,,207.64042908862618,,-1622.717781620152
pv_ground,69.27483,,83.43316987752239,,-3051.684161396653
pv_roof_com,85.9395,,90.24715556106,,-4836.900097179832
pv_roof_indiv,41.81914,,48.77056167457759,,-5420.017271189125
river,7.6,,36.540689504034425,,1883.7446854823665
waste,2.841376989468684,,4.309060221438507,,240.2360837960087
ch4_ccgt,13.191123627519346,,24.12797153003635,16.085314353357557,2425.8729124846236
ch4_ocgt,5.735147296842009,,1.4062441736217726,2.1093662604326586,220.617591420016
electrolysis,12.400878993309357,,58.48653847385533,28.558658760678057,-1570.044811794492
h2_ccgt,2.9183233697655147,,5.186845732712676,3.457897155141783,369.5180737019268
methanation,3.2018881903308287,,16.135488995191935,12.855807404896286,-917.2678900508656
battery_2h,6.743030591009897,13.486061182019794,5.08294645699566,4.916834179559523,0.0
battery_4h,10.01517970423262,40.06071881693048,11.638752090363859,7.822321735195178,0.0
ch4_reservoir,88.417,118900.0,42.00155587766046,-4.618527782440651e-12,-105.00388969414661
h2_saltcavern,10.544751306304684,3999.999999119196,28.88846387810718,4.511946372076636e-13,-286.4796535000106
phs,5.060000000115509,101.00000004683645,12.146778863028485,4.029941433957502,1125.8913450846774
