offshore_float,30
offshore_ground,30
onshore,25
pv_ground_S,25
pv_roof_com_S,25
pv_roof_indiv_S,25
pv_ground_EW,25
pv_roof_com_EW,25
pv_roof_indiv_EW,25
river,70
lake,70
nuclear,60
ch4_ocgt,25
ch4_ccgt,25
phs,70
electrolysis,20
h2_saltcavern,40
h2_ccgt,25
methanization,20
battery_1h,20
battery_4h,20
ch4_reservoir,30
methanation,20
pyrogazification,20
natural_gas,1
coal,40
marine,25
waste,25
biomass_coge,25
geothermal_coge,30
ocgt_coge,30
str_dummy,10
rsv_dummy,10
