offshore_float,3.5
offshore_ground,3.5
onshore,1.5
pv_ground_S,0.5
pv_roof_com_S,0.25
pv_roof_indiv_S,0
pv_ground_EW,0.5
pv_roof_com_EW,0.25
pv_roof_indiv_EW,0
river,7
lake,7
nuclear,10
ch4_ocgt,2
ch4_ccgt,3
phs,7
electrolysis,2
h2_saltcavern,3
h2_ccgt,3
methanization,2
battery_1h,0.25
battery_4h,0.25
ch4_reservoir,0
methanation,2
pyrogazification,2
natural_gas,0
coal,0
marine,0
waste,0
biomass_coge,0
geothermal_coge,0
ocgt_coge,0
str_dummy,10
rsv_dummy,10
