direction,partner,congestion_rent_M€yr,cap_gw,mean_util_pct,mean_flow_gw,pct_hours_at_full,pct_hours_idle,energy_twh
FR→DE,DE,2037.5348980447297,12.6,34.53178002753536,4.3510042834694564,22.865296803652967,50.85616438356164,38.114797523192436
DE→FR,DE,1674.4878709447269,11.0,34.87663205498581,3.836429526048438,23.504566210045663,53.321917808219176,33.607122648184315
FR→CH,CH,573.7333183858258,3.3,43.130836295850585,1.4233175977630694,31.860730593607308,45.422374429223744,12.468262156404487
CH→FR,CH,341.4883242080654,2.0,37.94643301318541,0.7589286602637083,30.02283105022831,53.230593607305934,6.648215063910085
FR→IT,IT,708.8813325992132,3.1,47.88503378106364,1.4844360472129732,38.51598173515981,42.61415525114155,13.003659773585644
IT→FR,IT,301.43667334768713,3.1,30.357807064997143,0.9410920190149112,22.271689497716896,58.36757990867581,8.243966086570623
FR→ES,ES,794.2817132934729,10.2,32.4402296986498,3.308903429262279,18.58447488584475,51.95205479452055,28.985994040337562
ES→FR,ES,689.1518511782233,9.5,33.152729865484,3.1495093372209797,21.6324200913242,51.415525114155244,27.58970179405578
FR→UK,UK,1696.7283521640215,9.8,34.95645933968984,3.4257330152896057,26.56392694063927,54.94292237442922,30.009421213936946
UK→FR,UK,1504.299249289971,9.5,39.056075660685956,3.710327187765166,29.41780821917808,48.961187214611876,32.502466164822856
