technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biomass_coge,0.37,,1.2971864928000003,,-4.378901718198364
methanization,0.9132420091267949,,7.999999999950726,,544.808862221131
offshore_float,5.0,,20.565434725,,-1017.8967649607757
offshore_ground,3.0,,11.566344059999999,,-567.0958099613242
onshore,11.6,,38.72914140533333,,965.9409517665488
pv_ground,17.0,,17.53133177,,-468.8534377652261
pv_roof_com,24.2,,21.906830506,,-993.9045674685304
pv_roof_indiv,10.3,,10.357273974000003,,-1166.281463758222
river,0.1,,0.1768073521286943,,15.888028725605364
waste,0.66,,1.00091601948294,,78.63941293301029
ch4_ocgt,2.2066198946922424,,0.40100593312287214,0.6015088996843083,0.0
electrolysis,5.524807125707322,,16.11660068291443,7.869648491698886,0.0
h2_ccgt,8.156910112512007,,11.16055701498429,7.440371343322857,0.0
methanation,0.00239083663967997,,0.014096977892947716,0.011231641807497684,0.0
battery_4h,5.36410502403622,21.45642009614488,6.2736877410672,0.6970764156689082,0.0
phs,1.3,26.0,2.0368300499632537,0.6256928911645661,293.1947803040299
