technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biomass_coge,0.03,,0.10517728319999996,,-0.21130858278252518
methanization,1.5981735159751786,,13.999999999942567,,953.4155003577474
offshore_float,16.4,,67.98017842839998,,-3622.8554301740714
offshore_ground,10.0,,36.695450199999996,,-2315.1789440944012
onshore,18.4,,73.82310423199999,,2206.2738893663964
pv_ground,5.9,,5.208525133,,-84.91826036607569
pv_roof_com,8.4,,6.468812027999999,,-258.59307466858075
pv_roof_indiv,3.6,,3.114799992,,-359.189206383174
pyrogazification,0.015334748545351922,,0.13433239725728283,,0.0
river,0.2,,0.7685137282065353,,62.732930983569204
ch4_ocgt,3.202889605431054,,0.5397587406507158,0.8096381109760735,0.0
electrolysis,17.202609988629625,,56.00069208425091,27.344833483534806,0.0
h2_ccgt,0.026928907035183695,,0.02327464582560695,0.015516430550404633,0.0
methanation,4.840467864161535,,29.828067263115887,23.765247406457565,0.0
battery_4h,1.2220936792523367,4.888374717009347,1.2990449688078514,0.14433832986732908,0.0
