technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biomass_coge,0.23,,0.8063591712000001,,1.397450390583927
geothermal_coge,1.43,,10.010026694725198,,-77.52881995807047
lake,11.7,,14.55471511572618,,1228.1714487419792
marine,3.7,,14.599796699999999,,1114.3355232580425
methanization,6.392694063921241,,55.99999999995007,,3813.66200913133
offshore_float,6.7,,19.70635538814286,,-1805.7472034438817
offshore_ground,4.1,,11.088503832999999,,-1063.8027129443299
onshore,89.4,,213.46994864454544,,3104.9160422970226
pv_ground,50.1,,77.32189512000001,,-446.5280933581889
pv_roof_com,70.9,,95.921871311,,-1828.8509440358857
pv_roof_indiv,30.6,,45.012600612,,-2953.1785986677532
pyrogazification,0.012672825913392385,,0.1110139550013173,,0.0
river,4.5,,12.86068846831137,,1013.152692714531
waste,0.26,,0.39430025009934,,30.99808617211382
ch4_ocgt,6.059559340731644,,1.2460942569351912,1.8691413854027865,0.0
electrolysis,27.69019770003664,,86.49522167344647,42.235146491109006,0.0
h2_ccgt,5.8685903021218815,,6.785048952247378,4.523365968164919,0.0
methanation,3.7477573165487517,,22.52215528182997,17.94432698833307,0.0
battery_4h,24.057948513767435,96.23179405506974,30.245644555554723,3.360627172914821,0.0
battery_8h,0.00018274741766171622,0.0014619793412937298,0.0,4.6246197288264234e-05,0.0
phs,6.4,128.0,10.784940244626428,3.019867406311336,1143.8721068238597
