tech,BE,CH,DE,ES,FR,IE,IT,NL,PT,UK
offshore_float,20.565434725,0.0,175.80650153099995,19.70635538814286,111.23252182161572,67.98017842839998,21.169612613199998,167.01050697280002,15.319260150749999,236.7388529415
offshore_ground,11.566344059999999,0.0,100.46823075466668,11.088503832999999,65.951339457283,36.695450199999996,13.046389168599998,95.77744397600001,8.494490007,132.75178939342857
onshore,38.72914140533333,19.578975623999998,368.5625252845714,213.46994864454544,222.27753437134817,73.82310423199999,146.10954536285712,39.48008969999999,37.937207395,236.01648417316665
pv_ground,17.53133177,16.484585568,130.15030867,77.32189512000001,82.84797698583208,5.208525133,87.47090941050001,24.061678123999993,16.842281169000003,33.10676249
pv_roof_com,21.906830506,20.523306559999998,162.797066091,95.921871311,90.34132806516,6.468812027999999,109.05565206689998,30.01288239,21.2703621,40.692432995
pv_roof_indiv,10.357273974000003,9.595344061999999,76.769717682,45.012600612,48.3101262521152,3.114799992,50.802351012,14.308926785999999,9.740974979999999,19.694501808
river,0.1768073521286943,24.925648697974115,18.559772951889503,12.86068846831137,39.194532639302544,0.7685137282065353,31.62234913536334,0.11230787569538583,0.14929376719736362,5.119618897745637
lake,0.0,13.94861780960868,0.4163327036250155,14.55471511572618,16.855472239454045,0.0,14.599640171119535,0.0,5.285934782854838,0.0
nuclear,0.0,0.0,0.0,0.0,12.85091999992331,0.0,0.0,0.0,0.0,0.0
methanization,7.999999999950726,3.9999999999536047,89.99999999994766,55.99999999995007,162.51200999995376,13.999999999942567,36.99999999994789,9.999999999949468,4.999999999953494,35.99999999991445
pyrogazification,0.0,0.009819365315243828,0.05604253033533281,0.1110139550013173,8.116349992970164,0.13433239725728283,30.733745450818887,0.0,8.09123294912496,0.01244150120211025
ocgt_coge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biogas_import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2_import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biomass_coge,1.2971864928000003,0.0,1.402363776,0.8063591712000001,0.0,0.10517728319999996,1.9983683807999997,0.5258864159999999,1.6127183424000002,0.9115364544000001
geothermal_coge,0.0,0.0,0.350000933382,10.010026694725198,0.9450025201314001,0.0,9.100024267931998,0.0,0.0,0.0
waste,1.00091601948294,0.0,0.0,0.39430025009934,4.309060221438507,0.0,1.1980661445326102,0.0,0.0,0.0
marine,0.0,0.0,0.0,14.599796699999999,5.49674453973,0.0,0.0,0.0,0.0,0.0
rsv_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ch4_ocgt,0.40100593312287214,0.0,5.421980663635458,1.2460942569351912,0.0,0.5397587406507158,0.7523619122288677,2.1611020402085126,0.17092413271859475,4.623116769933644
ch4_ccgt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h2_ccgt,11.16055701498429,1.081206078699951,23.99916737092218,6.785048952247378,0.0,0.02327464582560695,40.628559120738835,12.950593327494255,0.08773624431782878,34.595215704369025
electrolysis,16.11660068291443,16.129088988676834,158.64890018033972,86.49522167344647,95.13791604993746,56.00069208425091,63.58825054365243,57.09378100828366,22.86285364626167,92.5434616085182
methanation,0.014096977892947716,6.640823850590167,67.5402603253553,22.52215528182997,4.509208046115916,29.828067263115887,0.0,56.80393233013284,4.525659703543933,37.18504109097649
phs,2.0368300499632537,6.689246150068182,10.166231992342816,10.784940244626428,7.960021265151616,0.0,15.27734093078558,0.0,9.639943773351101,4.206445604155965
battery_1h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery_2h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery_4h,6.2736877410672,0.0,26.748619203571536,30.245644555554723,8.938940318756641,1.2990449688078514,29.171431786714738,10.758928450745472,1.886815814546761,22.733779943804347
battery_8h,0.0,0.0,0.0,0.0,0.0,0.0,13.847510610889024,0.0,0.0,0.0
h2_saltcavern,0.0,0.0,0.0,0.0,20.35487753509442,0.0,0.0,0.0,0.0,0.0
ch4_reservoir,0.0,0.0,0.0,0.0,3.8411675452222633,0.0,0.0,0.0,0.0,0.0
str_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lost_load,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
