technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biomass_coge,0.15,,0.5258864159999999,,-1.7764537643258578
methanization,1.1415525114097569,,9.999999999949468,,681.0110714256103
offshore_float,37.2,,167.01050697280002,,-7206.306078841071
offshore_ground,22.8,,95.77744397600001,,-4069.904871152192
onshore,12.0,,39.48008969999999,,839.3046978266445
pv_ground,24.2,,24.061678123999993,,-688.7639817189335
pv_roof_com,34.5,,30.01288239,,-1449.4179727694884
pv_roof_indiv,14.7,,14.308926785999999,,-1675.4221009209973
river,0.04,,0.11230787569538583,,9.575807503880396
ch4_ocgt,13.990060985712569,,2.1611020402085126,3.2416530603127693,0.0
electrolysis,18.052227117387748,,57.09378100828366,27.878582862299673,0.0
h2_ccgt,12.235346585433712,,12.950593327494255,8.633728884996168,0.0
methanation,9.244440143664173,,56.80393233013284,45.25802807058112,0.0
battery_4h,9.51417746908773,38.05670987635092,10.758928450745472,1.1954364939262536,0.0
