,0
offshore_float,5.84870457200686
offshore_ground,3.330879865949848
onshore,18.147799230506685
pv_ground,6.8743675621646485
pv_roof_com,8.38586761758284
pv_roof_indiv,4.027892640241612
river,0.8009372010828869
lake,0.3939642769343297
nuclear,0.07710551999953986
ocgt_coge,0.0
natural_gas,0.0
H2_import,
coal,0.0
biomass_coge,0.0
geothermal_coge,0.0
waste,0.0
marine,0.0
rsv_dummy,0.0
ch4_ocgt,1.2406239004041424
ch4_ccgt,0.0
h2_ccgt,4.595897546085977
electrolysis,3.323083832331409
phs,0.40056600006266957
battery_1h,0.0
battery_2h,0.0
battery_4h,8.007299781447017
battery_8h,0.8031556154315634
h2_saltcavern,0.0
ch4_reservoir,0.0
str_dummy,0.0
lost_load,0.0
biogas,0.0
elec_network,0.0
elec_network_primarygene,0.0
TOTAL,66.25814516223203
