tech,BE,CH,DE,ES,IT,UK,IE,NL,PT,FR
phs_input,2.2159441237767963,4.6930395045786675,10.7453767018548,10.87183259681322,12.836133676572542,4.711220624171164,0.0,0.0,6.498124792759508,8.280165749693374
battery_1h_input,5.030801847524112e-06,4.836596381391957e-06,4.844137866198341e-06,4.5284106312485955e-06,5.238872596110852e-06,5.999143788996856e-06,5.938574881423849e-06,5.001541200931349e-06,4.511420757221473e-06,1.2787393553363492e-05
battery_2h_input,1.4531107741189414e-05,1.8030137972608448e-05,1.3864578662159652e-05,1.3138585645562153e-05,1.5154401634194321e-05,1.5259348137912227e-05,1.515782627319024e-05,1.4459145766369932e-05,1.307214556621296e-05,3.948698943756685e-05
battery_4h_input,5.609603992883849,0.7471307725527743,18.518522099761828,29.65373089242278,37.25294320142195,12.793480080537252,1.8279812437199972,8.37673568946422,2.2236222178826157,28.453848019825752
battery_8h_input,3.0131963566162567,7.6092433297812616e-06,19.96921810670524,15.487728797619097,29.9138762152611,0.0006116161880755963,0.0005971214191392033,0.5449270022775093,0.1105506407622846,6.26786009040387
electrolysis_input,20.850236029351016,26.372099595656216,287.23345467231434,147.49140225356814,87.80809375651758,179.51404051965278,93.78110365768731,125.38787852108509,42.96547769069986,122.06728749239265
methanation_input,0.01010334448304737,9.011369487252871,45.857824602643234,16.361006652572875,7.484443643694863e-06,21.15586165146745,38.266445994376625,29.244985118099887,0.649177167171899,3.899990739735621e-05
str_dummy_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
demand,115.07407157795188,71.49920755580705,655.3266656383543,337.603992216823,408.7295894784486,542.1114656337002,46.42782748054853,211.88302247847767,73.24388209153001,512.827540141399
curtailment,7.684202452209665,2.7250962115804924,15.41488682494589,2.987270724684127,8.102255805143853,4.537814300963541,4.101309097415411,8.130586830533446,2.7342313161229104,6.103738209909694
elec_trade_exports,30.724410735167176,6.120639843403246,125.89906743471842,62.51126857018851,9.510984404393005,68.81680921614894,53.99103135994332,43.7681058558652,38.488791385299734,113.59551303811148
