area,H2_import,biogas_import,biomass_coge,coal,geothermal_coge,lake,lost_load,marine,methanization,natural_gas,nuclear,offshore_float,offshore_ground,onshore,pv_ground,pv_roof_com,pv_roof_indiv,pyrogazification,river,rsv_dummy,waste,ch4_ccgt,ch4_ocgt,electrolysis,h2_ccgt,methanation,ocgt_coge,battery_1h,battery_2h,battery_4h,battery_8h,ch4_reservoir,h2_saltcavern,phs,str_dummy
BE,0.0,2307.214954893096,34.2108942828,0.0,0.0,0.0,0.0,0.0,138.6484018259431,0.0,0.0,501.5,239.70000000000002,371.2,260.1,431.97,486.1600000000001,0.0,7.5249912561541965,0.0,0.0,0.0001138373008655405,52.79083623827759,85.60943060300347,533.2096985055532,0.09488382780330587,4.1884620245732383e-10,0.000103319664535658,0.00030429304100218626,130.2126437354815,69.58527129979669,0.0,0.0,96.2,0.0
CH,0.0,0.0,0.0,0.0,0.0,584.6,0.0,0.0,69.32420091277538,0.0,0.0,0.0,0.0,374.4,208.08,346.29,387.03999999999996,320.15136985828656,622.573154282598,0.0,0.0,1.3087429533725171e-05,4.533941711690714e-06,120.82853493177417,119.39492273114884,81.5168591714955,0.0,0.00011075604120854083,0.00041271483696717217,16.32821659313904,0.00015380042461371796,0.0,0.0,230.88,0.0
DE,0.0,1.2549811682157312,36.984750576,0.0,7.5375000000000005,29.6,0.0,0.0,1559.7945205473352,0.0,0.0,4052.12,1973.53,4147.2,1924.74,3196.935,3596.6400000000003,2000.9460616387719,329.96977600216655,0.0,0.0,0.0001143691791922422,903.0073169455724,996.950274916306,2135.4004212216137,426.40558432071566,0.0,9.907142562171756e-05,0.0002886112224954513,429.70008270624356,456.31360969368615,0.0,0.0,481.0,0.0
ES,0.0,1036.408843317134,21.266231581200003,0.0,215.5725,865.8,0.0,1271.875,970.5388127848316,0.0,0.0,672.01,327.59,2860.8,766.5300000000001,1265.5650000000003,1444.3200000000002,1280.605479446991,341.86905619454836,0.0,0.0,5.172736902686542e-05,3.530002722011844e-05,495.64522479673906,243.48087992886892,143.82742427045858,0.0,9.394928446683793e-05,0.0002534898253642175,559.4691626826805,279.5275486008358,0.0,0.0,473.6,0.0
FR,0.0,0.0,0.0,0.0,20.35125,964.3080600000001,0.0,478.8540625,2816.5038129503037,0.0,322.5212074281371,2938.59943,1477.437292,2580.97216,1059.904899,1534.0200750000001,1973.863408,649.6151504488346,590.309475039572,0.0,0.0,409.3486103514437,211.77125129791014,328.13802733965963,42.6969053286102,0.0003831581755761762,4.776277887856858e-10,0.00019781992608359104,0.0005761822913526052,467.24078779403754,112.79383104386099,35.86154769099643,152.94580938083968,374.4400000429654,0.0
IE,0.0,0.0,2.7738562931999997,0.0,0.0,0.0,0.0,0.0,242.63470319578758,0.0,0.0,1644.9199999999998,799.0,588.8,90.27000000000001,149.94000000000003,169.92000000000002,160.07568492620277,15.356920252270733,0.0,0.0,0.00012631133650803207,110.00669515629767,294.5456242000296,171.8328941080419,353.5549759190655,4.26125517160791e-10,0.00011923022800044469,0.0003179529908546608,49.45565698673162,0.015307381523153913,0.0,0.0,0.0,0.0
IT,0.0,2223.0134293047195,52.70326957079999,0.0,195.975,666.0,0.0,0.0,641.2488584469049,0.0,0.0,862.5799999999999,423.47,2163.2,954.2610000000001,1585.6155,1784.16,2961.400171227389,982.749437826012,0.0,0.0,0.00011191104432809014,141.83834501729453,372.51135483250033,1194.8396082034476,8.89827542482228e-05,4.639329960268913e-10,0.00010144098070297261,0.00027568974252909954,702.3374849260674,549.7714283722119,0.0,0.0,534.28,0.0
NL,0.0,3072.4836538363347,13.869281465999999,0.0,0.0,0.0,0.0,0.0,173.31050228256103,0.0,0.0,3731.1600000000003,1821.7200000000003,384.0,370.26,615.825,693.84,0.0,3.0129111648209705,0.0,0.0,0.00011547261311698864,329.53058999587824,400.7283215767082,1104.546781359066,268.27883688416944,4.221925443652334e-10,0.00010314427272102923,0.00030313891934944417,198.64873306837274,12.682546869652771,0.0,0.0,0.0,0.0
PT,0.0,0.0,42.532463162400006,0.0,0.0,207.2,0.0,0.0,86.65525114105192,0.0,0.0,451.34999999999997,215.73000000000002,544.0,166.77,278.46000000000004,311.52,720.3405821867536,59.338521343300464,0.0,0.0,5.133350940293579e-05,3.522389466597487e-05,143.82037765356142,0.7772220638823119,5.739625027093561,0.0,9.373519320060907e-05,0.000252282494733737,42.43087881880591,2.02865772037781,0.0,0.0,347.8,0.0
UK,0.0,2438.4654260688058,24.0400878744,0.0,0.0,0.0,0.0,0.0,623.9178082185833,0.0,0.0,5476.38,2668.66,1955.2,553.86,919.2750000000001,1033.68,1600.7568493093772,166.18264598119796,0.0,0.0,0.00013743689666333557,769.0494886021345,612.9352964403903,2623.831307747508,198.9423522539112,6.015174908068892e-10,0.00011934839068845619,0.0003180120498243302,343.83275578093867,0.015591625308983472,0.0,0.0,207.2,0.0
