technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biogas_import,7.17132096123275,,0.00717132096123275,,0.0
biomass_coge,0.4,,1.402363776,,89.29014148092634
geothermal_coge,0.05,,0.350000933382,,16.328251233616946
lake,0.4,,0.3755035762585059,,134.93563200146235
methanization,10.273972602735709,,89.99999999996481,,11839.419755968152
offshore_float,40.4,,163.39889065859998,,-1380.1991687971258
offshore_ground,24.7,,93.37514212866665,,-690.415852302769
onshore,129.6,,346.7485226674285,,20777.131369010574
pv_ground,125.8,,122.308724178,,1341.3308293049213
pv_roof_com,179.1,,154.109859993,,-1398.3671881931114
pv_roof_indiv,76.2,,72.162838656,,-5740.1646212325095
pyrogazification,2.8538812785315906,,24.999999999936737,,1586.200027165806
river,4.29,,20.015641603466534,,2425.351286456842
ch4_ocgt,39.261187693285756,,4.366000852686932,6.5490012790303975,0.0
electrolysis,66.46335166108706,,192.99503052887474,94.2384241434396,0.0
h2_ccgt,41.870596494541445,,48.32184559678539,32.21456373119026,0.0
methanation,4.390276286442375,,25.52277807822144,20.335046524421795,0.0
battery_4h,17.90417011276015,71.6166804510406,16.66666989126923,1.8518522084925984,0.0
battery_8h,11.407840242342154,91.26272193873723,17.97229629641274,1.996921810292502,0.0
phs,6.5,130.0,8.346180195258617,2.3991965065961836,1507.5950122508625
