technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
geothermal_coge,0.135,,0.9450025201314001,,50.95668073358996
lake,13.03119,,18.35343928735634,,5492.035157069006
marine,1.39303,,5.49674453973,,194.5959155296331
methanization,18.551599356949474,,162.51200999997022,,21378.31000244447
nuclear,2.095714285714286,,12.850919999947664,,2080.1108114310077
offshore_float,29.2981,,104.99470058850082,,-1630.6399156582409
offshore_ground,18.49108,,61.787787755284796,,-1051.1928988206546
onshore,80.65538,,205.56116663430575,,13382.477758903437
pv_ground,69.27483,,75.7082054257869,,1753.2191162621593
pv_roof_com,85.9395,,83.21520152149499,,349.15629918104514
pv_roof_indiv,41.81914,,44.204507927513994,,-2596.816164321865
pyrogazification,0.9265239974424002,,8.116349999938857,,514.9661688623127
river,7.6,,44.6551600633153,,6023.564050499559
waste,2.841376989468684,,4.309060221438507,,610.2900431429388
ch4_ccgt,8.709544901094548,,3.3954936702172427,2.2636624468114963,14.448034055598818
ch4_ocgt,9.207445708604789,,0.4050632246304679,0.6075948369457018,2.748008846812862
electrolysis,21.87586848931064,,82.01823113901354,40.049056353379115,-56.334030258609346
h2_ccgt,0.8371942221296118,,0.5707200623931035,0.3804800415954024,30.664085753418103
battery_4h,19.468366158084898,77.87346463233959,16.220507746741937,12.233340273083815,0.0
battery_8h,2.8198457760965248,22.558766208772198,4.330921162592123,1.936938927811747,0.0
ch4_reservoir,88.417,118900.0,14.344619076398573,3.161915174132446e-13,-35.86154769105224
h2_saltcavern,7.076203544726684,3999.99994920445,21.640848083043675,-1.2434497875801753e-13,-232.51068438403672
phs,5.060000000580613,112.57287489622244,6.6857617035298755,1.5944040461634987,1300.9812076283602
