year,area,dual
2052,FR,-132.1529904807706
2052,BE,-131.54911058229985
2052,DE,-131.5491085476091
2052,CH,-131.54910944462515
2052,IT,-131.5491094866841
2052,ES,-131.54911107334158
2052,UK,-131.54910917407557
2052,NL,-131.54910878468763
2052,IE,-131.54910875167693
2052,PT,-131.54911070060916
