year,area,dual
2052,FR,-0.0
2052,BE,-0.0
2052,DE,-0.0
2052,CH,-0.0
2052,IT,-0.0
2052,ES,-0.0
2052,UK,-0.0
2052,NL,-0.0
2052,IE,-0.0
2052,PT,-0.0
