area,phs,battery_1h,battery_2h,battery_4h,battery_8h,h2_saltcavern,ch4_reservoir,str_dummy
FR,3.8159762178910943e-08,2.7770290471790603e-05,186.6074153223403,988.0490509774055,0.00011089639228119068,79.56487599439963,0.0,0.0
