technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
geothermal_coge,0.135,,0.9450025201314001,,-17.177691346319826
lake,13.03119,,14.256158509497865,,2654.9707140658743
marine,1.39303,,5.49674453973,,-204.50084073838542
methanization,18.551599316293434,,162.51200999993114,,-6911.318864548758
nuclear,2.095714285714286,,12.390239060378574,,1097.4855664910256
offshore_float,29.2981,,108.37317855546212,,-8887.144387331284
offshore_ground,18.49108,,64.30554855568118,,-5326.9485457390565
onshore,80.65538,,206.91716981954883,,-438.6076963203841
pv_ground,69.27483,,84.95257403116409,,-2277.580249911618
pv_roof_com,85.9395,,91.960320820785,,-4011.60568463285
pv_roof_indiv,41.81914,,49.55773212881701,,-4964.803360022899
river,7.6,,30.931697831260912,,1976.1835041569589
waste,2.841376989468684,,4.309060221438507,,294.3081020549486
ch4_ccgt,15.743589252925627,,31.432353509165683,20.954902339443787,3719.3596104029148
ch4_ocgt,11.44375309716778,,1.034712225138162,1.552068337707244,195.61354697760893
electrolysis,12.400878995053066,,53.62866662895222,26.186586349798233,-1837.4560083130773
h2_ccgt,1.0696582728307307,,2.298226213797644,1.5321508091984297,233.17108852250752
methanation,6.3147123152908256,,26.43633598911027,21.06291566796655,-1769.163256370731
battery_2h,5.146128498467614,10.292256996935228,3.828156258008407,3.242107245211448,0.0
battery_4h,14.84027833774124,59.36111335096496,17.262845428635025,9.752415916087024,0.0
ch4_reservoir,88.417,118900.0,51.50401135137182,-5.797886615255265e-10,-128.7600283778945
h2_saltcavern,7.46364282524794,3999.9999990348515,26.808945369321343,-5.4640736379951704e-11,-265.7798916156844
phs,5.060000000062648,101.00000000798119,11.150627889785522,3.6287148915199356,1206.208764682029
