tech,BE,CH,DE,ES,IT,UK,IE,NL,PT,FR
phs_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.779342781305457
battery_1h_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6626797126461151e-06
battery_2h_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.070263503219855
battery_4h_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.01526134472205
battery_8h_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.384567143778622e-06
electrolysis_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.81525297875045
methanation_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.49925165707682
str_dummy_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
demand,113.22481766985423,69.90356741797332,640.0061806422419,336.80836021318305,409.9695969498228,515.8528501817068,43.46023252181536,195.96523245585897,73.04164792125971,502.8606854828577
curtailment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.36228900579521
elec_trade_exports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
