technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biogas_import,10709.144911857918,,10.70914491185792,,0.0
biomass_coge,0.15,,0.5258864159999999,,30.06274581048057
methanization,1.1415525114139373,,9.999999999986091,,1315.4910836871527
offshore_float,37.2,,161.0556558408,,-690.2870755830227
offshore_ground,22.8,,91.76469786,,-424.141976674935
onshore,12.0,,37.68818295,,2243.3674655694567
pv_ground,24.2,,22.675718714,,171.64031443230874
pv_roof_com,34.5,,28.188737324999998,,-426.29553149541357
pv_roof_indiv,14.7,,13.523426259,,-1148.32017541795
river,0.04,,0.10643469879003183,,13.724917268673138
ch4_ocgt,14.817992030231691,,1.9366565744786528,2.90498486171798,0.0
electrolysis,23.856299006249944,,74.44661594591912,36.35187781949462,0.0
h2_ccgt,14.765578970023117,,15.240078442073406,10.160052294715607,0.0
methanation,5.134686020009805,,30.408268643641343,24.227517698130335,0.0
battery_4h,9.992717464799803,39.97086985919921,9.232989708532743,1.025887744672385,0.0
battery_8h,0.42955416563476806,3.4364333250781445,0.6855233916413759,0.076169265737839,0.0
