area,phs,battery_1h,battery_2h,battery_4h,battery_8h,h2_saltcavern,ch4_reservoir,str_dummy
BE,26.0,3.3803433824670693e-06,1.8885661315991788e-05,27.548810916167813,9.946565846722361,0.0,0.0,0.0
CH,62.400000000000006,3.361000075712904e-06,2.0773789658780072e-05,6.361456535199292,1.3474883739270626e-05,0.0,0.0,0.0
DE,130.0,3.2518354776067168e-06,1.8073469534403235e-05,128.52498798951703,17.774793523900673,0.0,0.0,0.0
ES,128.0,2.8785610988167146e-06,1.2167569282066315e-05,106.59414489582075,24.243426297608128,0.0,0.0,0.0
FR,127.26192706287236,6.8394385232936276e-06,4.040135519980985e-05,96.62796744676002,0.00016907870282946118,3999.9999570941122,118900.0,0.0
IE,0.0,3.2341200587283867e-06,1.4818948677341381e-05,7.8661564409558125,1.9709033881560836,0.0,0.0,0.0
IT,144.4,3.6492979772670353e-06,1.675564842586982e-05,135.3803178154439,82.187614767565,0.0,0.0,0.0
NL,0.0,3.3753261013665067e-06,1.88588491000633e-05,39.97086985919921,3.4364333250781445,0.0,0.0,0.0
PT,94.0,2.8623374964282694e-06,1.2086421729354127e-05,5.251150267113568,0.09129070145932527,0.0,0.0,0.0
UK,56.0,3.2392733692691857e-06,1.4866239956125512e-05,63.15225596072062,25.523341145644594,0.0,0.0,0.0
