technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
lake,7.9,,14.495084618932058,,1900.0519728200718
methanization,0.45662100456469357,,3.999999999986716,,526.1964335180105
onshore,11.7,,18.984088773,,841.0092470655809
pv_ground,13.6,,14.82275696,,123.7656457369095
pv_roof_com,19.4,,18.342359142,,-221.0220598471417
pv_roof_indiv,8.2,,8.673985501999997,,-633.7845455599244
pyrogazification,0.4566210045630925,,3.999999999972689,,253.79200426640614
river,8.2,,27.083266128477206,,2866.281508231268
electrolysis,8.130181332468803,,20.27514256975394,9.900241886131433,0.0
h2_ccgt,1.628342156853914,,2.344206125115863,1.5628040834105756,0.0
methanation,0.7867711432173272,,4.678203430823209,3.727316992097939,0.0
battery_4h,1.590364133799823,6.361456535199292,1.7465347999672423,0.19405942221715522,0.0
phs,3.12,62.400000000000006,5.838324761758747,-1.267239825760754,640.5772312867518
