area,H2_import,biogas_import,biomass_coge,coal,geothermal_coge,lake,lost_load,marine,methanization,natural_gas,nuclear,offshore_float,offshore_ground,onshore,pv_ground,pv_roof_com,pv_roof_indiv,pyrogazification,river,rsv_dummy,waste,ch4_ccgt,ch4_ocgt,electrolysis,h2_ccgt,methanation,ocgt_coge,battery_1h,battery_2h,battery_4h,battery_8h,ch4_reservoir,h2_saltcavern,phs,str_dummy
BE,0.0,7604.853344951913,0.37,0.0,0.0,0.0,0.0,0.0,0.9132420091308473,0.0,0.0,5.0,3.0,11.6,17.0,24.2,10.3,0.0,0.1,0.0,0.66,7.104620691268601e-07,2.32470463525386,5.909962062611636,9.403959805073054,0.0003829923871238813,4.438454992800186e-12,3.3803433824670693e-06,9.442830657995894e-06,6.887202729041953,1.2433207308402952,0.0,0.0,1.3,0.0
CH,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.45662100456469357,0.0,0.0,0.0,0.0,11.7,13.6,19.4,8.2,0.4566210045630925,8.2,0.0,0.0,1.4849905077302144e-07,9.931584766967484e-08,8.130181332468803,1.628342156853914,0.7867711432173272,0.0,3.361000075712904e-06,1.0386894829390036e-05,1.590364133799823,1.6843604674088283e-06,0.0,0.0,3.12,0.0
DE,0.0,18.847196414114805,0.4,0.0,0.05,0.4,0.0,0.0,10.273972602737551,0.0,0.0,40.4,24.7,129.6,125.8,179.1,76.2,2.853881278535529,4.29,0.0,0.0,7.237137612404877e-07,18.176187485789416,63.51278440496578,33.92181606934027,5.120892359755419,0.0,3.2518354776067168e-06,9.036734767201617e-06,32.13124699737926,2.221849190487584,0.0,0.0,6.5,0.0
ES,0.0,5465.334242373734,0.23,0.0,1.43,11.7,0.0,3.7,6.392694063925028,0.0,0.0,6.7,4.1,89.4,50.1,70.9,30.6,1.8264840182616313,4.5,0.0,0.26,5.416533957571439e-07,0.7374980943283073,31.016111575106276,10.95711774644158,1.525465373829577,0.0,2.8785610988167146e-06,6.083784641033158e-06,26.648536223955187,3.030428287201016,0.0,0.0,6.4,0.0
FR,0.0,0.0,0.0,0.0,0.135,13.03119,0.0,1.39303,18.551599335541052,0.0,2.095714285714286,29.2981,18.49108,80.65538,69.27483,85.9395,41.81914,0.9265239846191164,7.6,0.0,2.841376989468684,0.965468901299657,11.285807590384941,21.13270993431334,0.7873003106430511,2.5886744347970475e-06,1.2131232988056378e-11,6.8394385232936276e-06,2.0200677599904924e-05,24.156991861690006,2.1134837853682648e-05,88.417,6.99304667248511,5.0600000016620825,0.0
IE,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.5981735159800539,0.0,0.0,16.4,10.0,18.4,5.9,8.4,3.6,0.22831050227965544,0.2,0.0,0.0,1.126351733735392e-06,2.5439995762998477,20.375883395868655,2.0429092414703653,3.1608504822488133,7.267623336367885e-12,3.2341200587283867e-06,7.409474338670691e-06,1.9665391102389531,0.24636292351951045,0.0,0.0,0.0,0.0
IT,0.0,7643.492946057007,0.57,0.0,1.3,9.0,0.0,0.0,4.223744292235616,0.0,0.0,8.6,5.3,67.6,62.370000000000005,88.83,37.8,4.223744292233765,13.0,0.0,0.79,7.706541031507668e-07,3.301676692002685,25.011949965572022,24.13296873684397,4.2977026170899e-07,1.932178450025949e-11,3.6492979772670353e-06,8.37782421293491e-06,33.845079453860976,10.273451845945624,0.0,0.0,7.22,0.0
NL,0.0,10709.144911857918,0.15,0.0,0.0,0.0,0.0,0.0,1.1415525114139373,0.0,0.0,37.2,22.8,12.0,24.2,34.5,14.7,0.0,0.04,0.0,0.0,7.608840014051939e-07,14.817992030231691,23.856299006249944,14.765578970023117,5.134686020009805,4.601737225811879e-12,3.3753261013665067e-06,9.42942455003165e-06,9.992717464799803,0.42955416563476806,0.0,0.0,0.0,0.0
PT,0.0,0.0,0.46,0.0,0.0,2.8,0.0,0.0,0.5707762557062374,0.0,0.0,4.5,2.7,17.0,10.9,15.6,6.6,1.0273972602708115,0.8,0.0,0.0,5.620750314307121e-07,0.0007574627768559831,9.310397609639397,0.0019677729736677805,0.003086016228335719,0.0,2.8623374964282694e-06,6.0432108646770635e-06,1.312787566778392,0.01141133768241566,0.0,0.0,4.7,0.0
UK,0.0,9480.097358464427,0.26,0.0,0.0,0.0,0.0,0.0,4.109589041093984,0.0,0.0,54.6,33.4,61.1,36.2,51.5,21.9,2.283105022826848,2.2,0.0,0.0,1.2107419723361434e-06,37.63749394584264,39.575515782165425,44.42883183145171,1.5279680289134612,3.052660174210952e-11,3.2392733692691857e-06,7.433119978062756e-06,15.788063990180156,3.190417643205574,0.0,0.0,2.8,0.0
