technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biomass_coge,0.46,,1.6127183424000002,,98.76940975348066
lake,2.8,,5.857838468862762,,1427.7861547729767
methanization,0.5707762557062374,,4.999999999986638,,657.7455424179268
offshore_float,4.5,,15.68642564925,,-324.3807209971785
offshore_ground,2.7,,8.879058378,,-161.14570436474082
onshore,17.0,,36.561705775,,2177.5962278581146
pv_ground,10.9,,16.562433043000002,,546.7368746478752
pv_roof_com,15.6,,20.797001628,,398.8192514445361
pv_roof_indiv,6.6,,9.592248072,,-261.1317017672642
pyrogazification,1.0273972602708115,,8.999999999972308,,571.0320105375323
river,0.8,,0.17307640307337444,,25.72032601593314
ch4_ocgt,0.0007574627768559831,,0.0,0.0001351678293364687,0.0
electrolysis,9.310397609639397,,26.482661152398595,12.931339461372001,0.0
h2_ccgt,0.0019677729736677805,,0.0017651287107667726,0.0011767524738445154,0.0
methanation,0.003086016228335719,,0.018375273514792578,0.014640335808159068,0.0
battery_4h,1.312787566778392,5.251150267113568,1.5649284020183232,0.17388093355714052,0.0
battery_8h,0.01141133768241566,0.09129070145932527,0.023470886769740604,0.002607876307643215,0.0
phs,4.7,94.0,8.929853097708573,-1.482778321961879,1432.8752693186386
