technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
geothermal_coge,0.135,,0.9450025201314001,,-21.584883927000597
lake,13.03119,,16.67485215033293,,2834.506794396299
marine,1.39303,,5.49674453973,,-229.48397335393736
methanization,18.55159931799192,,162.51201000000566,,-6821.661290363553
nuclear,2.095714285714286,,12.538786019143263,,1011.305738565428
offshore_float,29.2981,,98.10852223421148,,-9122.774145810185
offshore_ground,18.49108,,57.72635868236599,,-5530.186847419888
onshore,80.65538,,191.38764033015153,,-301.1561190426532
pv_ground,69.27483,,84.34496726822731,,-2877.6489504630176
pv_roof_com,85.9395,,90.98640714006,,-4670.4258649131525
pv_roof_indiv,41.81914,,49.286141906001,,-5311.3942085283525
river,7.6,,39.867062815359695,,2169.5347442733223
waste,2.841376989468684,,4.309060221438507,,276.7670599133331
ch4_ccgt,13.430046422840348,,24.841861904883775,16.561241269922522,2683.397747908156
ch4_ocgt,10.348660265653898,,1.0247267612091617,1.537090141813743,176.57657866437495
electrolysis,12.400878988911037,,53.21760977052748,25.98586952063871,-1828.765400045303
h2_ccgt,1.3732846403687105,,2.037034666222878,1.3580231108152523,157.12454438145255
methanation,2.9056687926759537,,13.147224221364498,10.474934013416869,-799.1620264704678
battery_4h,13.708000318998533,54.83200127599413,15.166973391291723,12.049016360566789,0.0
battery_8h,0.00020640854559763103,0.0016512683647810483,0.0,0.00015419512839140535,0.0
ch4_reservoir,88.417,118900.0,39.04578169875624,-1.0928431493084645e-09,-97.61445424527916
h2_saltcavern,7.969686827732102,3999.999996050015,26.130396592773387,3.5484504223859403e-11,-262.8040717092015
phs,5.060000003342126,101.65907109979347,11.521261759416772,3.8800537345257275,1220.190703680759
