tech,BE,CH,DE,ES,IT,UK,IE,NL,PT,FR
phs_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4013154939425
battery_1h_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9396986919412775e-06
battery_2h_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.041650360621752e-06
battery_4h_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.215989751858512
battery_8h_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005625767791453193
electrolysis_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.20347929116619
methanation_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.622158234781367
str_dummy_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
demand,113.68113279572059,69.2140558176027,647.8042206855312,334.3157589852521,400.1433238114539,528.883381417217,44.229425734069444,203.49129552691505,73.09483431290302,499.0688717725626
curtailment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.751432284433086
elec_trade_exports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
