technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biomass_coge,0.46,,1.6127183424000002,,88.298868881641
lake,2.8,,9.054018726337208,,1784.8077070630975
methanization,0.5707762557061852,,4.999999999986183,,657.7455422201374
offshore_float,4.5,,15.2912518245,,-414.0701603434436
offshore_ground,2.7,,8.530842672,,-227.3314874748728
onshore,17.0,,34.51527051,,1869.6144223255187
pv_ground,10.9,,15.282167766,,486.8231232799907
pv_roof_com,15.6,,19.405746203999996,,350.52810936129754
pv_roof_indiv,6.6,,8.861188578,,-295.5731825955339
pyrogazification,1.0273972602706893,,8.999999999971239,,571.0320101815515
river,0.8,,0.27092969457070853,,37.908858640539385
ch4_ocgt,0.24375898787852635,,0.04080632388137765,0.061209485822066485,0.0
electrolysis,8.442409463429595,,25.217519908797243,12.313577870365506,0.0
h2_ccgt,0.002511413282492781,,0.0018692036501319262,0.0012461357667546173,0.0
battery_4h,1.4328176275542763,5.731270510217105,1.5350372947347954,0.1705596994142946,0.0
battery_8h,0.007548202141839813,0.0603856171347185,0.013845681421533928,0.001538409046897381,0.0
phs,4.7,94.0,9.875610834096502,-3.258972071531777,1646.8611235445705
