,0
offshore_float,0.6722309220149281
offshore_ground,0.3956604865616564
onshore,2.435606829486407
pv_ground,1.160697687321127
pv_roof_com,1.2613643093919
pv_roof_indiv,0.6776540237057975
river,0.2167566381644951
lake,0.09254514883912798
nuclear,0.07710552000001006
ocgt_coge,0.0
natural_gas,0.0
H2_import,
coal,0.0
biomass_coge,0.0
geothermal_coge,0.0
waste,0.0
marine,0.0
rsv_dummy,0.0
ch4_ocgt,0.0551846565773556
ch4_ccgt,3.845820054866012
h2_ccgt,0.0
electrolysis,0.24882250176707574
phs,0.058987281136860616
battery_1h,0.0
battery_2h,0.0
battery_4h,1.349519220046757
battery_8h,0.4193215481451035
h2_saltcavern,0.0
ch4_reservoir,0.0
str_dummy,0.0
lost_load,0.0
biogas,0.0
elec_network,0.0
elec_network_primarygene,0.0
TOTAL,12.967276828024612
