technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biomass_coge,0.46,,1.6127183424000002,,66.78476183941379
lake,2.8,,9.054018726333613,,1557.1463460256844
methanization,0.7,,5.000000000000622,,612.9456326854704
offshore_float,4.5,,15.2912518245,,-216.60948823461536
offshore_ground,2.7,,8.530842672,,-116.7018276308977
onshore,17.0,,34.51527051,,2343.2134901021286
pv_ground,10.9,,15.282167766,,905.7715941275259
pv_roof_com,15.6,,19.405746203999996,,890.215535307281
pv_roof_indiv,6.6,,8.861188578,,-54.73535635408075
pyrogazification,1.1,,8.999999999998545,,528.3233384978204
river,0.8,,0.27092969457070853,,36.54587275263212
ch4_ccgt,1.5,,0.05252906215945843,0.035019374772972296,-180.12723576133772
ch4_ocgt,0.3,,0.0,3.2785360687565907e-10,-23.80726983549533
electrolysis,11.0,,22.062927388205665,10.77320749326011,-791.6219807931534
h2_ccgt,0.8,,0.48043826766934195,0.32029217844622804,-92.89323991054374
methanation,1.3,,3.2732863899934674,2.6079618301846015,-274.993646071288
battery_4h,3.3,13.2,2.554285230748279,0.28380947008314505,-177.0699491363448
phs,4.7,94.0,7.3212531057706585,-4.043644053429988,1076.3648542641572
