,FR,BE,DE,CH,IT,ES,UK,NL,IE,PT
CH4_imports [TWh/yr],0.0,15.97273122735877,0.31298854182961316,0.0,16.35702937038979,6.255086368804489,13.745151142483731,19.505478555538712,0.0,0.0
CH4_exports [TWh/yr],28.024082692792327,6.95825877908337e-10,7.0213841240894235,2.8049047590486422,5.149470822146917e-13,3.6328656469274136,1.1403141004393047,2.08933974347048,22.24983618642545,5.185737952515742
CH4_net_imports [TWh/yr],-28.024082692792327,15.972731226662944,-6.7083955822598105,-2.8049047590486422,16.357029370389274,2.622220721877075,12.604837042044426,17.416138812068233,-22.24983618642545,-5.185737952515742
H2_trade_imports [TWh/yr],0.0,29.649517278462795,9.840463872778948,0.0,36.546185978205486,0.0,23.823329195561154,0.0,0.0,0.0
H2_trade_exports [TWh/yr],12.527706488643933,0.0,0.0,14.576869983767251,0.0,17.69900366230702,0.0,9.342718885681379,31.85100036252042,13.862196942088383
H2_net_trade_imports [TWh/yr],-12.527706488643933,29.649517278462795,9.840463872778948,-14.576869983767251,36.546185978205486,-17.69900366230702,23.823329195561154,-9.342718885681379,-31.85100036252042,-13.862196942088383
CH4_import_cost [M€/yr],0.0,2795.507543414197,54.772994823019616,0.0,3180.8516681040574,1094.640114609235,2405.401450181901,3413.458747386049,0.0,0.0
CH4_export_revenue [M€/yr],4904.214471278331,1.21781708018962e-07,1228.7422217792996,490.8583329099346,1.0013861614829921e-10,635.7514882520519,199.55496759739032,365.63445512519814,3893.7213329494084,907.5041419606928
H2_trade_import_cost [M€/yr],0.0,4297.927314350237,1426.451502312152,0.0,5297.652891811147,0.0,3453.376198564144,0.0,0.0,0.0
H2_trade_export_revenue [M€/yr],1815.9881457097706,0.0,0.0,2113.030275419497,0.0,2565.6077487733755,0.0,1354.2995088906096,4617.049348958344,2009.432879286084
lcoe_elec [€/MWh],73.72894865959526,124.06705090299785,100.89823888867058,68.80985222369944,108.16298516958999,77.19488838263985,125.36837450552778,131.51473633689378,96.7313234410195,77.60456645339372
lcoe_CH4 [€/MWh],57.8701244424952,158.82869505441883,98.1701023636855,136.7348243084006,121.30999930520687,83.70122074316248,136.58295311063648,180.62520849578328,166.14560937245457,124.84884146231344
lcoe_H2 [€/MWh],125.39331907133088,186.76251903717954,167.9524170379735,184.41131518197037,185.55603798268967,176.55279181061334,178.7604943076289,168.47347319061257,179.01321654072936,180.83793795811792
lcoe_elec_volume [€/MWh],74.90605695189316,87.17808759974494,93.24114508549951,66.3416927974256,88.06334574713436,75.90389915098245,102.18184483967289,118.94773679826116,116.36411915867215,78.78235462074261
lcoe_CH4_volume [€/MWh],69.9822231989064,146.7056195723278,107.24715661057101,171.9326146229289,128.26316046179403,78.24429074894934,144.11647554250519,165.77524569508083,651.5975071183524,170.42334305615836
lcoe_H2_volume [€/MWh],182.55674689537094,55.50741085897903,202.10259221531635,500.7371503224426,178.80704518750017,205.77417636173286,269.8868453534784,328.2600527463781,526.8649833203048,455.150686314725
lcoe_elec_value [€/MWh],79.55491744333453,93.97713979956931,105.00061691190497,75.91878121300802,95.4656108118931,82.15083838071241,111.21341477642764,138.31895805376735,152.86025933033176,86.64087036745666
lcoe_CH4_value [€/MWh],67.59039455230004,136.61857549830972,98.79781574052987,161.75325679666605,118.87309358268524,75.79777432655766,135.75032617635705,155.4108271693008,598.0914105149222,163.40413611997784
lcoe_H2_value [€/MWh],137.5566496096655,41.36612178006475,157.02471291598312,391.5324696676253,108.76977896006382,173.7439608042645,196.24636400227965,254.83616842609285,461.59402308868334,389.30925041057424
transport_and_distrib_lcoe [€/yr/MWh],,,,,,,,,,
footprint [MtCO2eq/yr],69.89004905418973,69.89004905418973,69.89004905418973,69.89004905418973,69.89004905418973,69.89004905418973,69.89004905418973,69.89004905418973,69.89004905418973,69.89004905418973
