technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
geothermal_coge,0.135,,0.9450025201314001,,54.89343187148373
lake,13.03119,,15.52971924447653,,3585.651940247079
marine,1.25,,4.9323637499999995,,205.46574683938138
methanization,19.0,,160.75887999999773,,20922.851934615435
nuclear,12.72746738421396,,77.60636578874572,,11560.841423440335
offshore_float,25.67147,,84.14566106714167,,-854.4675923354429
offshore_ground,18.10886,,55.3545690963034,,-583.1453968426666
onshore,72.96889,,169.49942489795893,,13385.907786060188
pv_ground,60.91269,,72.8993059873764,,3820.1316829430057
pv_roof_com,69.92072,,73.30364525125599,,2555.6500977575874
pv_roof_indiv,32.99132,,38.1860362527192,,-863.5258505309578
pyrogazification,1.0,,7.907049999999256,,444.4092191283644
river,7.6,,36.12610636074918,,5070.940290134055
waste,2.841376989468684,,4.309060221438507,,622.8706335647898
ch4_ccgt,12.0,,0.010837850852469714,0.007225233901646479,-1441.01745263599
ch4_ocgt,4.0,,0.0,3.400709783413204e-10,-317.43026381335466
electrolysis,20.0,,58.824306488644,28.723589045942475,-1249.0422681492728
methanation,3.5,,7.672074947672175,6.112657506233206,-698.7478210136278
ocgt_coge,1.9711362838075168,,2.253026804920317,3.3795402073804737,82.98364351377057
battery_4h,15.0,60.0,7.813488991173316,11.145609060572049,-477.9317050673001
ch4_reservoir,88.417,118900.0,5.625902758611935,1.2789769243681803e-13,-14.06475689655224
h2_saltcavern,7.0,4000.0,20.95771082245996,2.4868995751603507e-14,-228.05056865397592
phs,7.0,140.0,7.1968435215978195,1.751075124492723,424.8719121947993
