tech,BE,CH,DE,ES,IT,UK,IE,NL,PT,FR
phs_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.414360616505798
battery_1h_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.764896741479881e-07
battery_2h_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0361479360241489e-06
battery_4h_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.96609071595069
battery_8h_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.775130626098697
electrolysis_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.39557165795601
methanation_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.312100125440136
str_dummy_input,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
demand,113.0896368148686,69.10903611290335,638.4094008169943,333.2701803436578,401.1178507720885,514.8123271078239,43.45804677373771,195.54185953162371,73.06384253266785,498.99818158930526
curtailment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.376139706900965
elec_trade_exports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
