area,peak_gw,peak_gw_pre_dsm,min_gw,mean_residual_gw,mean_demand_gw,mean_vre_gw,vre_coverage_pct,hours_negative,pct_negative,peak_hour,positive_area_GWh,negative_area_GWh
FR,61.72824738457116,65.04750913683986,-166.80823829369547,-9.954260125693775,56.96326273850518,66.91752286419894,117.47487704731674,4868,55.57077625570776,7940,77822.26791239744,165021.58661347488
