tech,BE,CH,DE,ES,IT,UK,IE,NL,PT,FR
offshore_float,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.83721207195471
offshore_ground,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.03939396005399
onshore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.93780733743907
pv_ground,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0465887614213
pv_roof_com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.27976345648499
pv_roof_indiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.696782722715405
river,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.86320744058335
lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.369715923274466
nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.850919999992808
phs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.639468762313612
battery_1h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9235332514084095e-07
battery_2h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.283628857453658e-07
battery_4h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.245889072137377
battery_8h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.816317680044607
ch4_ocgt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9664339284341358
ch4_ccgt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.574995174097232
h2_ccgt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3222721578224412
coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biomass_coge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
geothermal_coge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9450025201314001
waste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.309060221438507
marine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.49674453973
ocgt_coge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.643487833784427e-12
str_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lost_load,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elec_trade_imports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
