technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
geothermal_coge,0.135,,0.9450025201314001,,23.02947567675953
lake,13.03119,,16.369715923274466,,4046.6745014542057
marine,1.39303,,5.49674453973,,28.758032900921876
methanization,18.551599316068852,,162.5120099999958,,-6807.972888995567
nuclear,2.095714285714286,,12.850919999992808,,1803.1414192788554
offshore_float,29.2981,,93.83721207195471,,-6361.785749101881
offshore_ground,18.49108,,55.03939396005399,,-3898.391267836859
onshore,80.65538,,180.93780733743907,,4262.129909404791
pv_ground,69.27483,,80.0465887614213,,-146.20205765114784
pv_roof_com,85.9395,,87.27976345648499,,-1720.206024364776
pv_roof_indiv,41.81914,,46.696782722715405,,-3708.458484985152
pyrogazification,0.9128317177601588,,7.996405842514154,,-879.5504988662865
river,7.6,,36.86320744058335,,3803.7775826390066
waste,2.841376989468684,,4.309060221438507,,482.39405053984126
ch4_ccgt,19.1772434613355,,30.574995174097232,20.38333011606482,5875.45402368943
ch4_ocgt,8.787069654209615,,0.9664339284341358,1.4496508926512033,287.43235821055606
electrolysis,12.40087899987519,,52.00285855269722,25.392713105258792,-3401.8350506776114
h2_ccgt,0.6234721662778255,,1.3222721578224412,0.8815147718816276,230.7652150092487
methanation,4.6872068427120315,,15.757473336149994,12.554626789290142,-1720.2127279644508
battery_4h,18.317532905848868,73.27013162339547,18.245889072137377,10.720201643813311,0.0
battery_8h,5.140184090297163,41.121472722377305,8.816317680044607,2.95881294605409,0.0
ch4_reservoir,88.417,118900.0,48.29581384021855,-2.4868995751603507e-13,-120.739534600546
h2_saltcavern,6.720000004650594,3999.9999995110597,24.70866602459078,-1.801225835151854e-12,-250.79403866918423
phs,5.06000000002569,139.99999987174363,9.639468762313612,2.7748918541921856,1316.3357973368434
