,0
offshore_float,0.656860484503683
offshore_ground,0.385275757720378
onshore,2.3521914953867076
pv_ground,1.1206522426598984
pv_roof_com,1.22191668839079
pv_roof_indiv,0.6537549581180156
river,0.2211792446435001
lake,0.0982182955396468
nuclear,0.07710551999995685
ocgt_coge,0.0
natural_gas,0.0
H2_import,
coal,0.0
biomass_coge,0.0
geothermal_coge,0.0
waste,0.0
marine,0.0
rsv_dummy,0.0
ch4_ocgt,0.07828114820316501
ch4_ccgt,3.6689994208916676
h2_ccgt,0.04627952552378545
electrolysis,0.2600142927634861
phs,0.05783681257388167
battery_1h,0.0
battery_2h,0.0
battery_4h,1.0582615661839678
battery_8h,0.5113464254425872
h2_saltcavern,0.0
ch4_reservoir,0.0
str_dummy,0.0
lost_load,0.0
biogas,0.0
elec_network,0.0
elec_network_primarygene,0.0
TOTAL,12.468173878545118
