type_jour,saison,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
lun,DJF,0.036635420468661715,0.034717796757967045,0.032614027473466,0.031248643198778545,0.0305294574432806,0.03027694246453328,0.03068949714151228,0.03343724425973734,0.03913543944764359,0.04316171358327056,0.04470052944139283,0.045742112937860506,0.046075780481232245,0.046366730915055714,0.046207518906585865,0.04577018439112393,0.04619800544500084,0.047892088255723726,0.05134403470743298,0.052341184869467816,0.050480324221489674,0.04798158598259352,0.04521360095421655,0.04124013625197283
lun,MAM,0.03654287772899658,0.03456016220651853,0.03290812793131644,0.03165881860314107,0.030913713083689735,0.03071681183369538,0.031239057429160236,0.0337578819258617,0.039417739889724426,0.04420705989121763,0.04609124617313593,0.04665081379167513,0.046756809610709535,0.046901869165854405,0.0465427579377991,0.045904868346451626,0.04614978777823203,0.04694230317484564,0.04866787201424041,0.049166488837305566,0.048581007142464994,0.04721366266169977,0.04591338805574148,0.04259487478652286
lun,JJA,0.037021840042040864,0.03429475017361697,0.032263182731125106,0.031084414937491214,0.03048994547977643,0.030399331254461457,0.03064034146437183,0.03279961499724921,0.037823218301693606,0.04321311471461612,0.04637254934098315,0.047324927095782614,0.04785793959502294,0.04826982214826285,0.04805853620986211,0.04748724971583962,0.047423967735975806,0.047957524545076596,0.04937102888369658,0.049240073875921504,0.0473060684223505,0.04560062344667621,0.044785978670588984,0.0429139562175177
lun,SON,0.035448541242039604,0.03328687491007006,0.03157334232828638,0.03043326758950268,0.029862157885895094,0.02975768386436332,0.030531212188475907,0.033642501892448946,0.04011624468940293,0.044719046155399955,0.046268571906167955,0.04666501151423268,0.04678328476110622,0.04692080275787741,0.046615292895054054,0.046043253116618534,0.046467572264857294,0.04775142339399385,0.05036676115336322,0.05071135851826617,0.0498372695362325,0.04869119564361285,0.046005503526789546,0.04150182626594285
mar_jeu,DJF,0.03810415633920288,0.03570889546644363,0.03348018969381376,0.03211052123728564,0.031326752682826316,0.031003550193513207,0.031354113407544085,0.03404179227169785,0.03982876970534313,0.04368719815084127,0.04485356615093904,0.045521002596616233,0.04563902448098677,0.04577110922793571,0.0455287722269982,0.04507618542550539,0.045494072591586755,0.0471313992960009,0.05028097470638014,0.05140330861662589,0.049755831843377424,0.0473938497908704,0.044653232506809803,0.04085173139085536
mar_jeu,MAM,0.038209718030736826,0.035656278616630795,0.03387886952741701,0.03260052217268946,0.03185102470357569,0.03162926861810301,0.03208158338565661,0.034743428851753064,0.040699945726163686,0.04529418374683128,0.0465209717733041,0.046340584812848064,0.04606730242004743,0.04597772198185136,0.045534888204465454,0.04495424936980641,0.04513011389374508,0.045915958549115225,0.047408933749375756,0.047891572368164284,0.04747586956734875,0.046456748476995664,0.0454264550079881,0.042253806445386885
mar_jeu,JJA,0.03851815028336048,0.03516440601318869,0.03300103384163868,0.031807111435868986,0.031219936897343863,0.03108446289507405,0.03129449378457206,0.033555311091300444,0.03900547746072392,0.04434017863768836,0.046848342119686706,0.04715967747870264,0.047314733371828684,0.0475196270298503,0.047230562427700455,0.046645793762036376,0.04667787667572995,0.0472203549367189,0.048484706687321646,0.048303959362129084,0.046468499195124593,0.04485511860578747,0.044025933510200656,0.042254252496422964
mar_jeu,SON,0.03689376903893633,0.034272682351791116,0.03244436562480401,0.03127381997568917,0.03062033730002591,0.030456590168778466,0.031132773795514077,0.03420980024338912,0.04082657666868472,0.04517698791743154,0.046156007698945546,0.04619808646662187,0.04605679647435728,0.0461160437283898,0.045804419941481364,0.04538458992011173,0.04584656312814844,0.04714276191612069,0.04963769385630295,0.05002406276237142,0.04935614485766759,0.04826808891331578,0.04555738805626198,0.04114364919485891
ven,DJF,0.0391410918981272,0.036634361426033796,0.03428169883024235,0.03267489168289662,0.03180461855689466,0.031456802779468364,0.03177008085722729,0.034375342929507224,0.039925376478687755,0.04382705974381542,0.04513123542425563,0.04580240034908504,0.045869414391897664,0.04591834589580447,0.045523158280183225,0.0449176683482722,0.04510017053053816,0.04635821486403554,0.049376792302079586,0.05061966508566267,0.04890683866740283,0.046374755520875104,0.04373367557927398,0.04047633957773305
ven,MAM,0.039025157870167894,0.03648281847381567,0.03466578337772296,0.03324276481258717,0.03242700064677972,0.0321659580707455,0.03260652171148436,0.03513931516746689,0.04081326975449496,0.045393421742887,0.046740004545972345,0.04672634771024835,0.04646137326163476,0.04630101966794399,0.045780658683992365,0.04501857345084709,0.044734772219923155,0.04502387610738849,0.04623666454362741,0.04692870832800388,0.046673687087722016,0.04542841966387772,0.04431514689650998,0.041668736204156336
