year,area,dual
2044,FR,-131.99148249576433
2044,BE,-131.54910844808933
2044,DE,-131.5491083719486
2044,CH,-131.54910842198666
2044,IT,-131.54910856826976
2044,ES,-131.54910838055645
2044,UK,-131.54910840018846
2044,NL,-131.54910838493439
2044,IE,-131.5491083719319
2044,PT,-131.54910843109596
