year,area,dual
2044,FR,-2.499999061734981
2044,BE,-9.46215068046468e-08
2044,DE,-8.808372062482823e-08
2044,CH,-6.846727274023579e-08
2044,IT,-2.1480054568773393e-07
2044,ES,-2.7162554474045685e-08
2044,UK,-4.6710280320000375e-08
2044,NL,-3.145298620401342e-08
2044,IE,-1.841254970713635e-08
2044,PT,-7.757654429951799e-08
