technology,installed_power_GW,energy_capacity_GWh,annual_generation_TWh_yr,storage_loss_TWh_yr,annual_profit_M€_yr
biogas_import,5434.926656526216,,5.434926656526216,,0.0
biomass_coge,0.23,,0.8063591712000001,,52.000803887171244
geothermal_coge,1.43,,10.010026694725198,,434.14940407858717
lake,11.7,,12.048874692023498,,1496.4320387648036
marine,3.7,,14.599796699999999,,1864.1115685574807
methanization,6.392694063922521,,55.999999999961275,,7366.750087325137
offshore_float,6.7,,17.663719194257144,,-1131.2772114749216
offshore_ground,4.1,,9.711072876,,-698.7828616298851
onshore,89.4,,190.43427305549997,,9836.509588514844
pv_ground,50.1,,73.19161605000001,,2472.4643839256896
pv_roof_com,70.9,,91.52177477100001,,1749.6800552401828
pv_roof_indiv,30.6,,42.681532698000005,,-1243.717136488447
pyrogazification,1.8264840182563513,,15.99999999992564,,1015.1680222260147
river,4.5,,12.748167970256223,,1609.184331959722
waste,0.26,,0.39430025009934,,51.73268471611347
ch4_ocgt,8.58189032090981,,0.35183856989171686,0.5277578548375754,0.0
electrolysis,32.224734406790645,,87.24855857315974,42.602996803542126,0.0
h2_ccgt,12.547059159301181,,12.774545264819789,8.51636350987986,0.0
battery_4h,25.74206167669873,102.96824670679491,28.850659336505924,3.2056288129724315,0.0
battery_8h,4.911401922443039,39.29121537954431,9.623020454537441,1.0692244947070328,0.0
phs,6.4,128.0,9.00140243175479,2.501884267190082,1385.390507739641
