area,H2_import,biogas_import,biomass_coge,coal,geothermal_coge,lake,lost_load,marine,methanization,natural_gas,nuclear,offshore_float,offshore_ground,onshore,pv_ground,pv_roof_com,pv_roof_indiv,pyrogazification,river,rsv_dummy,waste,ch4_ccgt,ch4_ocgt,electrolysis,h2_ccgt,methanation,ocgt_coge,battery_1h,battery_2h,battery_4h,battery_8h,ch4_reservoir,h2_saltcavern,phs,str_dummy
BE,0.0,1593.9605706325997,34.2108942828,0.0,0.0,0.0,0.0,0.0,138.648401825825,0.0,0.0,501.5,239.70000000000002,371.2,260.1,431.97,486.1600000000001,0.0,7.523089953208303,0.0,0.0,0.0001608719575938124,4.327986442051544,88.30149859213527,487.76878367998916,0.10218922739383354,5.938188152406486e-10,0.0001023699683372141,0.0002951431881109087,120.64090463148332,207.1014471988826,0.0,0.0,96.2,0.0
CH,0.0,0.0,0.0,0.0,0.0,584.6,0.0,0.0,69.32420091263168,0.0,0.0,0.0,0.0,374.4,208.08,346.29,387.03999999999996,320.15136985713946,623.5181884938959,0.0,0.0,1.9105620884810176e-05,5.5059523742651845e-06,155.3629353089397,93.13715660124767,35.451318434464135,0.0,0.00012100451598301945,0.000640885323486862,5.802345949193154,0.00012559160541225707,0.0,0.0,230.88,0.0
DE,0.0,3.279033627415208,36.984750576,0.0,7.5375000000000005,29.6,0.0,0.0,1559.7945205472329,0.0,0.0,4052.12,1973.53,4147.2,1924.74,3196.935,3596.6400000000003,2000.9460616378271,329.082792532998,0.0,0.0,0.00016281491152004063,609.6573781289007,1010.1617299362349,1894.8575801120594,373.60658776843604,0.0,9.912453679367748e-05,0.00028436596041277054,294.2283055236035,923.9991515438949,0.0,0.0,481.0,0.0
ES,0.0,951.1121648920878,21.266231581200003,0.0,215.5725,865.8,0.0,1271.875,970.5388127847172,0.0,0.0,672.01,327.59,2860.8,766.5300000000001,1265.5650000000003,1444.3200000000002,1280.6054794461031,340.96760498141015,0.0,0.0,4.393478456866043e-05,197.38347738092563,483.3710161018597,639.9000171243603,0.00764611955349012,0.0,9.294347074834925e-05,0.00022763049288863774,617.8094802407695,196.45607689772157,0.0,0.0,473.6,0.0
FR,0.0,0.0,0.0,0.0,20.35125,964.3080600000001,0.0,478.8540625,2816.5038133300727,0.0,322.5212074280702,2938.59943,1477.437292,2580.97216,1059.904899,1534.0200750000001,1973.863408,649.6151509662661,587.4608117106936,0.0,0.0,0.0010702278611894468,0.004835775567985645,365.95037367316127,40.348502562827136,0.0004307454116219522,6.911029329040706e-10,0.0002210418533348466,0.0006903222113198832,462.80837472567083,146.22598321503864,9.274070907927,161.00606261675193,374.4400000100088,0.0
IE,0.0,0.0,2.7738562931999997,0.0,0.0,0.0,0.0,0.0,242.6347031956291,0.0,0.0,1644.9199999999998,799.0,588.8,90.27000000000001,149.94000000000003,169.92000000000002,160.07568492431778,15.375734177508619,0.0,0.0,0.00014488991118481628,90.288132953409,288.6566417485745,69.80741076538575,370.26874402945646,6.856961720672359e-10,9.584488999729476e-05,0.00023052058109505465,49.09941133650816,3.08671895013883,0.0,0.0,0.0,0.0
IT,0.0,1660.4836945114916,52.70326957079999,0.0,195.975,666.0,0.0,0.0,641.248858446785,0.0,0.0,862.5799999999999,423.47,2163.2,954.2610000000001,1585.6155,1784.16,2961.400171225899,982.6832091942179,0.0,0.0,5.8874536133100974e-05,170.17629983489812,366.6518962565936,1106.692000639211,7.09362761936075e-05,1.3072595100293035e-09,0.00010662405575448938,0.00027290166250445584,659.3369507589301,612.2093022509449,0.0,0.0,534.28,0.0
NL,0.0,1949.730482659538,13.869281465999999,0.0,0.0,0.0,0.0,0.0,173.31050228244447,0.0,0.0,3731.1600000000003,1821.7200000000003,384.0,370.26,615.825,693.84,0.0,3.02871563541541,0.0,0.0,0.00017705589200847025,220.85689820610565,367.7364527927224,850.2025187180601,363.1993263029788,5.941534473962949e-10,0.00010249961882691942,0.0002957408277099423,86.31389452166819,237.51937152966798,0.0,0.0,0.0,0.0
PT,0.0,0.0,42.532463162400006,0.0,0.0,207.2,0.0,0.0,86.6552511409406,0.0,0.0,451.34999999999997,215.73000000000002,544.0,166.77,278.46000000000004,311.52,720.340582185862,59.31218829174945,0.0,0.0,4.4415092964819024e-05,5.602331071721264,140.90170008785313,40.72767995033751,0.007094755815292955,0.0,9.241448791460763e-05,0.00022626072702292748,68.68025349714813,2.152992050154646,0.0,0.0,347.8,0.0
UK,0.0,1768.13865099202,24.0400878744,0.0,0.0,0.0,0.0,0.0,623.9178082184411,0.0,0.0,5476.38,2668.66,1955.2,553.86,919.2750000000001,1033.68,1600.7568493078916,166.18074143354113,0.0,0.0,0.0001554257835297705,486.42657434231387,523.9861033441259,1516.1414241240661,281.7789986765719,1.4648499632385372e-09,9.640362369889958e-05,0.0002323574638946923,253.59925459678462,467.7434805761521,0.0,0.0,207.2,0.0
